20100107074142S:A1500,0015,  00001297,1, 0,00
20100107124845R:A1510,0 15,  00001027, 1, 0, 0, 0
20100107124854R:A1510,0 15,  00001027, 9, 0, 0, 0
20100107124859R:A1503,0 15,  00001027, 0, 0
20100107124859S:A1503,0015,  00001027,01,00
20100107124905R:U1500,0 15,  00001027, 0
20100107124905S:U1500,0 15,  00001027,00
20100107124908R:A1504,0 15,  00001027, 0, 0
20100107125224R:A1501,0 15,  00001276,0, 0
20100107125224R:A1510,0 15,  00001276, 1, 0, 0, 0
20100107125233R:A1510,0 15,  00001276, 9, 0, 0, 0
20100107125238R:A1503,0 15,  00001276, 0, 0
20100107125238S:A1503,0015,  00001276,01,00
20100107125245R:A1501,0 15,  00000024,0, 0
20100107125245R:A1510,0 15,  00000024, 1, 0, 1, 0
20100107125254R:A1510,0 15,  00000024, 9, 0, 1, 0
20100107125256R:U1500,0 15,  00001276, 0
20100107125256S:U1500,0 15,  00001276,00
20100107125306R:A1504,0 15,  00001276, 0, 0
20100107125306R:A1503,0 15,  00000024, 0, 0
20100107125306S:A1503,0015,  00000024,01,00
20100107125312R:U1500,0 15,  00000024, 0
20100107125312S:U1500,0 15,  00000024,00
20100107125345R:A1504,0 15,  00000024, 0, 0
20100107125357R:A1501,0 15,  00000198,0, 0
20100107125358R:A1510,0 15,  00000198, 1, 0, 0, 0
20100107125406R:A1510,0 15,  00000198, 9, 0, 0, 0
20100107125411R:A1503,0 15,  00000198, 0, 0
20100107125411S:A1503,0015,  00000198,01,00
20100107125414R:A1501,0 15,  00001200,0, 0
20100107125414R:A1510,0 15,  00001200, 1, 0, 1, 0
20100107125423R:A1510,0 15,  00001200, 9, 0, 1, 0
20100107125425R:U1500,0 15,  00000198, 0
20100107125425S:U1500,0 15,  00000198,00
20100107125435R:A1504,0 15,  00000198, 0, 0
20100107125435R:A1503,0 15,  00001200, 0, 0
20100107125436S:A1503,0015,  00001200,01,00
20100107125441R:U1500,0 15,  00001200, 0
20100107125441S:U1500,0 15,  00001200,00
20100107125508R:A1504,0 15,  00001200, 0, 0
20100107125608R:A1501,0 15,  00001195,0, 0
20100107125608R:A1510,0 15,  00001195, 1, 0, 0, 0
20100107125617R:A1510,0 15,  00001195, 9, 0, 0, 0
20100107125622R:A1503,0 15,  00001195, 0, 0
20100107125622S:A1503,0015,  00001195,01,00
20100107125630R:A1501,0 15,  00001197,0, 0
20100107125630R:A1510,0 15,  00001197, 1, 0, 1, 0
20100107125634S:A1500,0015,  00000159,1, 0,00
20100107125639R:A1510,0 15,  00001197, 9, 0, 1, 0
20100107125641R:U1500,0 15,  00001195, 0
20100107125641S:U1500,0 15,  00001195,00
20100107125650R:A1504,0 15,  00001195, 0, 0
20100107125650R:A1503,0 15,  00001197, 0, 0
20100107125651S:A1503,0015,  00001197,01,00
20100107125656R:U1500,0 15,  00001197, 0
20100107125656S:U1500,0 15,  00001197,00
20100107125730R:A1504,0 15,  00001197, 0, 0
20100107130020S:A1500,0015,  00000026,1, 0,00
20100107130035S:A1500,0015,  00001262,1, 0,00
20100107130049S:A1500,0015,  00001019,1, 0,00
20100107130120R:A1501,0 15,  00001265,0, 0
20100107130120R:A1510,0 15,  00001265, 1, 0, 0, 0
20100107130129R:A1510,0 15,  00001265, 9, 0, 0, 0
20100107130133R:A1503,0 15,  00001265, 0, 0
20100107130134S:A1503,0015,  00001265,01,00
20100107130139R:U1500,0 15,  00001265, 0
20100107130140S:U1500,0 15,  00001265,00
20100107130142R:A1504,0 15,  00001265, 0, 0
20100107130154R:A1501,0 15,  00001132,0, 0
20100107130154R:A1510,0 15,  00001132, 1, 0, 0, 0
20100107130203R:A1510,0 15,  00001132, 9, 0, 0, 0
20100107130208R:A1503,0 15,  00001132, 0, 0
20100107130208S:A1503,0015,  00001132,01,00
20100107130214R:U1500,0 15,  00001132, 0
20100107130214S:U1500,0 15,  00001132,00
20100107130217R:A1504,0 15,  00001132, 0, 0
20100107130350S:A1500,0015,  00000020,1, 0,00
20100107130401S:A1500,0015,  00000053,1, 0,00
20100107130418S:A1500,0015,  00000140,1, 0,00
20100107130434S:A1500,0015,  00001252,1, 0,00
20100107130735S:A1500,0015,  00000010,1, 0,00
20100107130747S:A1500,0015,  00000164,1, 0,00
20100107130916R:A1501,0 15,  00000159,0, 0
20100107130916R:A1510,0 15,  00000159, 1, 0, 0, 0
20100107130925R:A1510,0 15,  00000159, 9, 0, 0, 0
20100107130930R:A1503,0 15,  00000159, 0, 0
20100107130930S:A1503,0015,  00000159,01,00
20100107130936R:U1500,0 15,  00000159, 0
20100107130936S:U1500,0 15,  00000159,00
20100107130938R:A1504,0 15,  00000159, 0, 0
20100107131147R:A1501,0 15,  00000026,0, 0
20100107131147R:A1510,0 15,  00000026, 1, 0, 0, 0
20100107131156R:A1510,0 15,  00000026, 9, 0, 0, 0
20100107131200R:A1503,0 15,  00000026, 0, 0
20100107131200S:A1503,0015,  00000026,01,00
20100107131206R:U1500,0 15,  00000026, 0
20100107131206S:U1500,0 15,  00000026,00
20100107131209R:A1504,0 15,  00000026, 0, 0
20100107131342S:A1500,0015,  00000111,1, 0,00
20100107131615R:A1501,0 15,  00001252,0, 0
20100107131615R:A1510,0 15,  00001252, 1, 0, 0, 0
20100107131624R:A1510,0 15,  00001252, 9, 0, 0, 0
20100107131629R:A1503,0 15,  00001252, 0, 0
20100107131629S:A1503,0015,  00001252,01,00
20100107131635R:U1500,0 15,  00001252, 0
20100107131635S:U1500,0 15,  00001252,00
20100107131637R:A1504,0 15,  00001252, 0, 0
20100107131648S:A1500,0015,  00001139,1, 0,00
20100107131652R:A1501,0 15,  00000020,0, 0
20100107131652R:A1510,0 15,  00000020, 1, 0, 0, 0
20100107131701R:A1510,0 15,  00000020, 9, 0, 0, 0
20100107131706R:A1503,0 15,  00000020, 0, 0
20100107131706S:A1503,0015,  00000020,01,00
20100107131712R:U1500,0 15,  00000020, 0
20100107131712S:U1500,0 15,  00000020,00
20100107131714R:A1504,0 15,  00000020, 0, 0
20100107131726R:A1501,0 15,  00000140,0, 0
20100107131726R:A1510,0 15,  00000140, 1, 0, 0, 0
20100107131735R:A1510,0 15,  00000140, 9, 0, 0, 0
20100107131739R:A1503,0 15,  00000140, 0, 0
20100107131740S:A1503,0015,  00000140,01,00
20100107131745R:U1500,0 15,  00000140, 0
20100107131745S:U1500,0 15,  00000140,00
20100107131754R:A1504,0 15,  00000140, 0, 0
20100107131900R:A1501,0 15,  00001262,0, 0
20100107131900R:A1510,0 15,  00001262, 1, 0, 0, 0
20100107131909R:A1510,0 15,  00001262, 9, 0, 0, 0
20100107131914R:A1503,0 15,  00001262, 0, 0
20100107131914S:A1503,0015,  00001262,01,00
20100107131921R:A1501,0 15,  00001019,0, 0
20100107131921R:A1510,0 15,  00001019, 1, 0, 1, 0
20100107131930R:A1510,0 15,  00001019, 9, 0, 1, 0
20100107131932R:U1500,0 15,  00001262, 0
20100107131932S:U1500,0 15,  00001262,00
20100107131942R:A1504,0 15,  00001262, 0, 0
20100107131942R:A1503,0 15,  00001019, 0, 0
20100107131942S:A1503,0015,  00001019,01,00
20100107131948R:U1500,0 15,  00001019, 0
20100107131948S:U1500,0 15,  00001019,00
20100107132021R:A1504,0 15,  00001019, 0, 0
20100107132033R:A1501,0 15,  00000053,0, 0
20100107132034R:A1510,0 15,  00000053, 1, 0, 0, 0
20100107132042R:A1510,0 15,  00000053, 9, 0, 0, 0
20100107132047R:A1503,0 15,  00000053, 0, 0
20100107132047S:A1503,0015,  00000053,01,00
20100107132053R:U1500,0 15,  00000053, 0
20100107132053S:U1500,0 15,  00000053,00
20100107132101R:A1504,0 15,  00000053, 0, 0
20100107132510R:A1501,0 15,  00000010,0, 0
20100107132510R:A1510,0 15,  00000010, 1, 0, 0, 0
20100107132519R:A1510,0 15,  00000010, 9, 0, 0, 0
20100107132523R:A1503,0 15,  00000010, 0, 0
20100107132524S:A1503,0015,  00000010,01,00
20100107132532R:A1501,0 15,  00000164,0, 0
20100107132532R:A1510,0 15,  00000164, 1, 0, 1, 0
20100107132541R:A1510,0 15,  00000164, 9, 0, 1, 0
20100107132543R:U1500,0 15,  00000010, 0
20100107132543S:U1500,0 15,  00000010,00
20100107132552R:A1504,0 15,  00000010, 0, 0
20100107132552R:A1503,0 15,  00000164, 0, 0
20100107132553S:A1503,0015,  00000164,01,00
20100107132603R:A1501,0 15,  00000111,0, 0
20100107132603R:A1510,0 15,  00000111, 1, 0, 1, 0
20100107132609R:U1500,0 15,  00000164, 0
20100107132609S:U1500,0 15,  00000164,00
20100107132612R:A1510,0 15,  00000111, 9, 0, 0, 0
20100107132625R:A1504,0 15,  00000164, 0, 0
20100107132625R:A1503,0 15,  00000111, 0, 0
20100107132626S:A1503,0015,  00000111,01,00
20100107132632R:U1500,0 15,  00000111, 0
20100107132632S:U1500,0 15,  00000111,00
20100107132653R:A1504,0 15,  00000111, 0, 0
20100107132704S:A1500,0015,  00000054,1, 0,00
20100107132717S:A1500,0015,  00000161,1, 0,00
20100107132729S:A1500,0015,  00001033,1, 0,00
20100107132743R:A1501,0 15,  00001139,0, 0
20100107132744R:A1510,0 15,  00001139, 1, 0, 0, 0
20100107132752R:A1510,0 15,  00001139, 9, 0, 0, 0
20100107132757R:A1503,0 15,  00001139, 0, 0
20100107132757S:A1503,0015,  00001139,01,00
20100107132803R:U1500,0 15,  00001139, 0
20100107132803S:U1500,0 15,  00001139,00
20100107132806R:A1504,0 15,  00001139, 0, 0
20100107133221S:A1500,0015,  00000005,1, 0,00
20100107133321S:A1500,0015,  00000078,1, 0,00
20100107133702S:A1500,0015,  00000116,1, 0,00
20100107133734S:A1500,0015,  00001281,1, 0,00
20100107133746S:A1500,0015,  00001198,1, 0,00
20100107133939R:A1501,0 15,  00000054,0, 0
20100107133939R:A1510,0 15,  00000054, 1, 0, 0, 0
20100107133948R:A1510,0 15,  00000054, 9, 0, 0, 0
20100107133952R:A1503,0 15,  00000054, 0, 0
20100107133953S:A1503,0015,  00000054,01,00
20100107133959R:A1501,0 15,  00000161,0, 0
20100107134000R:A1510,0 15,  00000161, 1, 0, 1, 0
20100107134009R:A1510,0 15,  00000161, 9, 0, 1, 0
20100107134011R:U1500,0 15,  00000054, 0
20100107134011S:U1500,0 15,  00000054,00
20100107134020R:A1504,0 15,  00000054, 0, 0
20100107134020R:A1503,0 15,  00000161, 0, 0
20100107134021S:A1503,0015,  00000161,01,00
20100107134026R:U1500,0 15,  00000161, 0
20100107134026S:U1500,0 15,  00000161,00
20100107134100R:A1504,0 15,  00000161, 0, 0
20100107134112R:A1501,0 15,  00001033,0, 0
20100107134112R:A1510,0 15,  00001033, 1, 0, 0, 0
20100107134121R:A1510,0 15,  00001033, 9, 0, 0, 0
20100107134122S:A1500,0015,  00000040,1, 0,00
20100107134126R:A1503,0 15,  00001033, 0, 0
20100107134126S:A1503,0015,  00001033,01,00
20100107134132R:U1500,0 15,  00001033, 0
20100107134132S:U1500,0 15,  00001033,00
20100107134140R:A1504,0 15,  00001033, 0, 0
20100107134350R:A1501,0 15,  00000078,0, 0
20100107134350R:A1510,0 15,  00000078, 1, 0, 0, 0
20100107134359R:A1510,0 15,  00000078, 9, 0, 0, 0
20100107134403R:A1503,0 15,  00000078, 0, 0
20100107134403S:A1503,0015,  00000078,01,00
20100107134409R:U1500,0 15,  00000078, 0
20100107134409S:U1500,0 15,  00000078,00
20100107134412R:A1504,0 15,  00000078, 0, 0
20100107134437R:A1501,0 15,  00000005,0, 0
20100107134437R:A1510,0 15,  00000005, 1, 0, 0, 0
20100107134446R:A1510,0 15,  00000005, 9, 0, 0, 0
20100107134450R:A1503,0 15,  00000005, 0, 0
20100107134451S:A1503,0015,  00000005,01,00
20100107134456R:U1500,0 15,  00000005, 0
20100107134457S:U1500,0 15,  00000005,00
20100107134459R:A1504,0 15,  00000005, 0, 0
20100107134652S:A1500,0015,  00000001,1, 0,00
20100107134726S:A1500,0015,  00001134,1, 0,00
20100107135007S:A1500,0015,  00001131,1, 0,00
20100107135013R:A1501,0 15,  00000116,0, 0
20100107135013R:A1510,0 15,  00000116, 1, 0, 0, 0
20100107135019S:A1500,0015,  00001293,1, 0,00
20100107135022R:A1510,0 15,  00000116, 9, 0, 0, 0
20100107135027R:A1503,0 15,  00000116, 0, 0
20100107135027S:A1503,0015,  00000116,01,00
20100107135033R:U1500,0 15,  00000116, 0
20100107135033S:U1500,0 15,  00000116,00
20100107135035R:A1504,0 15,  00000116, 0, 0
20100107135047R:A1501,0 15,  00001281,0, 0
20100107135047R:A1510,0 15,  00001281, 1, 0, 0, 0
20100107135056R:A1510,0 15,  00001281, 9, 0, 0, 0
20100107135100R:A1503,0 15,  00001281, 0, 0
20100107135101S:A1503,0015,  00001281,01,00
20100107135106R:U1500,0 15,  00001281, 0
20100107135106S:U1500,0 15,  00001281,00
20100107135115R:A1504,0 15,  00001281, 0, 0
20100107135425R:A1501,0 15,  00001198,0, 0
20100107135425R:A1510,0 15,  00001198, 1, 0, 0, 0
20100107135434R:A1510,0 15,  00001198, 9, 0, 0, 0
20100107135439R:A1503,0 15,  00001198, 0, 0
20100107135439S:A1503,0015,  00001198,01,00
20100107135447R:A1501,0 15,  00000040,0, 0
20100107135447R:A1510,0 15,  00000040, 1, 0, 1, 0
20100107135456R:A1510,0 15,  00000040, 9, 0, 1, 0
20100107135458R:U1500,0 15,  00001198, 0
20100107135458S:U1500,0 15,  00001198,00
20100107135507R:A1504,0 15,  00001198, 0, 0
20100107135507R:A1503,0 15,  00000040, 0, 0
20100107135508S:A1503,0015,  00000040,01,00
20100107135513R:U1500,0 15,  00000040, 0
20100107135513S:U1500,0 15,  00000040,00
20100107135540R:A1504,0 15,  00000040, 0, 0
20100107135903R:A1501,0 15,  00000001,0, 0
20100107135903R:A1510,0 15,  00000001, 1, 0, 0, 0
20100107135912R:A1510,0 15,  00000001, 9, 0, 0, 0
20100107135917R:A1503,0 15,  00000001, 0, 0
20100107135917S:A1503,0015,  00000001,01,00
20100107135923R:U1500,0 15,  00000001, 0
20100107135923S:U1500,0 15,  00000001,00
20100107135925R:A1504,0 15,  00000001, 0, 0
20100107140123R:A1501,0 15,  00001131,0, 0
20100107140123R:A1510,0 15,  00001131, 1, 0, 0, 0
20100107140132R:A1510,0 15,  00001131, 9, 0, 0, 0
20100107140137R:A1503,0 15,  00001131, 0, 0
20100107140137S:A1503,0015,  00001131,01,00
20100107140143R:U1500,0 15,  00001131, 0
20100107140143S:U1500,0 15,  00001131,00
20100107140146R:A1504,0 15,  00001131, 0, 0
20100107140301S:A1500,0015,  00000080,1, 0,00
20100107140314S:A1500,0015,  00000151,1, 0,00
20100107140321R:A1501,0 15,  00001134,0, 0
20100107140321R:A1510,0 15,  00001134, 1, 0, 0, 0
20100107140330R:A1510,0 15,  00001134, 9, 0, 0, 0
20100107140334S:A1500,0015,  00000063,1, 0,00
20100107140335R:A1503,0 15,  00001134, 0, 0
20100107140335S:A1503,0015,  00001134,01,00
20100107140341R:U1500,0 15,  00001134, 0
20100107140341S:U1500,0 15,  00001134,00
20100107140344R:A1504,0 15,  00001134, 0, 0
20100107140356R:A1501,0 15,  00001293,0, 0
20100107140356R:A1510,0 15,  00001293, 1, 0, 0, 0
20100107140402S:A1500,0015,  00000135,1, 0,00
20100107140405R:A1510,0 15,  00001293, 9, 0, 0, 0
20100107140409R:A1503,0 15,  00001293, 0, 0
20100107140410S:A1503,0015,  00001293,01,00
20100107140415R:U1500,0 15,  00001293, 0
20100107140415S:U1500,0 15,  00001293,00
20100107140418R:A1504,0 15,  00001293, 0, 0
20100107140739S:A1500,0015,  00001106,1, 0,00
20100107141516R:A1501,0 15,  00000135,0, 0
20100107141517R:A1510,0 15,  00000135, 1, 0, 0, 0
20100107141526R:A1510,0 15,  00000135, 9, 0, 0, 0
20100107141530R:A1503,0 15,  00000135, 0, 0
20100107141530S:A1503,0015,  00000135,01,00
20100107141536R:U1500,0 15,  00000135, 0
20100107141536S:U1500,0 15,  00000135,00
20100107141539R:A1504,0 15,  00000135, 0, 0
20100107141603R:A1501,0 15,  00000080,0, 0
20100107141604R:A1510,0 15,  00000080, 1, 0, 0, 0
20100107141613R:A1510,0 15,  00000080, 9, 0, 0, 0
20100107141617R:A1503,0 15,  00000080, 0, 0
20100107141617S:A1503,0015,  00000080,01,00
20100107141624R:A1501,0 15,  00000151,0, 0
20100107141624R:A1510,0 15,  00000151, 1, 0, 1, 0
20100107141633R:A1510,0 15,  00000151, 9, 0, 1, 0
20100107141635R:U1500,0 15,  00000080, 0
20100107141635S:U1500,0 15,  00000080,00
20100107141645R:A1504,0 15,  00000080, 0, 0
20100107141645R:A1503,0 15,  00000151, 0, 0
20100107141645S:A1503,0015,  00000151,01,00
20100107141651R:U1500,0 15,  00000151, 0
20100107141651S:U1500,0 15,  00000151,00
20100107141724R:A1504,0 15,  00000151, 0, 0
20100107141736R:A1501,0 15,  00000063,0, 0
20100107141736R:A1510,0 15,  00000063, 1, 0, 0, 0
20100107141746R:A1510,0 15,  00000063, 9, 0, 0, 0
20100107141750R:A1503,0 15,  00000063, 0, 0
20100107141750S:A1503,0015,  00000063,01,00
20100107141756R:U1500,0 15,  00000063, 0
20100107141756S:U1500,0 15,  00000063,00
20100107141804R:A1504,0 15,  00000063, 0, 0
20100107141854S:A1500,0015,  00001149,1, 0,00
20100107141856R:A1501,0 15,  00001106,0, 0
20100107141856R:A1510,0 15,  00001106, 1, 0, 0, 0
20100107141905R:A1510,0 15,  00001106, 9, 0, 0, 0
20100107141910R:A1503,0 15,  00001106, 0, 0
20100107141910S:A1503,0015,  00001106,01,00
20100107141916R:U1500,0 15,  00001106, 0
20100107141916S:U1500,0 15,  00001106,00
20100107141919R:A1504,0 15,  00001106, 0, 0
20100107142114S:A1500,0015,  00000155,1, 0,00
20100107142555S:A1500,0015,  00001033,1, 0,00
20100107143003R:A1501,0 15,  00001149,0, 0
20100107143003R:A1510,0 15,  00001149, 1, 0, 0, 0
20100107143012R:A1510,0 15,  00001149, 9, 0, 0, 0
20100107143017R:A1503,0 15,  00001149, 0, 0
20100107143017S:A1503,0015,  00001149,01,00
20100107143023R:U1500,0 15,  00001149, 0
20100107143023S:U1500,0 15,  00001149,00
20100107143025R:A1504,0 15,  00001149, 0, 0
20100107143123S:A1500,0015,  00001221,1, 0,00
20100107143225R:A1501,0 15,  00000155,0, 0
20100107143226R:A1510,0 15,  00000155, 1, 0, 0, 0
20100107143234R:A1510,0 15,  00000155, 9, 0, 0, 0
20100107143239R:A1503,0 15,  00000155, 0, 0
20100107143239S:A1503,0015,  00000155,01,00
20100107143245R:U1500,0 15,  00000155, 0
20100107143245S:U1500,0 15,  00000155,00
20100107143248R:A1504,0 15,  00000155, 0, 0
20100107143713R:A1501,0 15,  00001033,0, 0
20100107143713R:A1510,0 15,  00001033, 1, 0, 0, 0
20100107143722R:A1510,0 15,  00001033, 9, 0, 0, 0
20100107143726R:A1503,0 15,  00001033, 0, 0
20100107143727S:A1503,0015,  00001033,01,00
20100107143733R:U1500,0 15,  00001033, 0
20100107143733S:U1500,0 15,  00001033,00
20100107143735R:A1504,0 15,  00001033, 0, 0
20100107144116S:A1500,0015,  00001177,1, 0,00
20100107144232R:A1501,0 15,  00001221,0, 0
20100107144232R:A1510,0 15,  00001221, 1, 0, 0, 0
20100107144241R:A1510,0 15,  00001221, 9, 0, 0, 0
20100107144245R:A1503,0 15,  00001221, 0, 0
20100107144246S:A1503,0015,  00001221,01,00
20100107144251R:U1500,0 15,  00001221, 0
20100107144251S:U1500,0 15,  00001221,00
20100107144254R:A1504,0 15,  00001221, 0, 0
20100107144441S:A1500,0015,  00000161,1, 0,00
20100107145047S:A1500,0015,  00001265,1, 0,00
20100107145102S:A1500,0015,  00001195,1, 0,00
20100107145145R:A1501,0 15,  00001177,0, 0
20100107145145R:A1510,0 15,  00001177, 1, 0, 0, 0
20100107145154R:A1510,0 15,  00001177, 9, 0, 0, 0
20100107145159R:A1503,0 15,  00001177, 0, 0
20100107145159S:A1503,0015,  00001177,01,00
20100107145205R:U1500,0 15,  00001177, 0
20100107145205S:U1500,0 15,  00001177,00
20100107145207R:A1504,0 15,  00001177, 0, 0
20100107145310S:A1500,0015,  00001132,1, 0,00
20100107145351S:A1500,0015,  00000094,1, 0,00
20100107145559R:A1501,0 15,  00000161,0, 0
20100107145559R:A1510,0 15,  00000161, 1, 0, 0, 0
20100107145609R:A1510,0 15,  00000161, 9, 0, 0, 0
20100107145613R:A1503,0 15,  00000161, 0, 0
20100107145613S:A1503,0015,  00000161,01,00
20100107145619R:U1500,0 15,  00000161, 0
20100107145619S:U1500,0 15,  00000161,00
20100107145622R:A1504,0 15,  00000161, 0, 0
20100107145630S:A1500,0015,  00000090,1, 0,00
20100107150214R:A1501,0 15,  00001265,0, 0
20100107150214R:A1510,0 15,  00001265, 1, 0, 0, 0
20100107150223R:A1510,0 15,  00001265, 9, 0, 0, 0
20100107150228R:A1503,0 15,  00001265, 0, 0
20100107150228S:A1503,0015,  00001265,01,00
20100107150236R:A1501,0 15,  00001195,0, 0
20100107150236R:A1510,0 15,  00001195, 1, 0, 1, 0
20100107150245R:A1510,0 15,  00001195, 9, 0, 1, 0
20100107150247R:U1500,0 15,  00001265, 0
20100107150247S:U1500,0 15,  00001265,00
20100107150256R:A1504,0 15,  00001265, 0, 0
20100107150256R:A1503,0 15,  00001195, 0, 0
20100107150500R:A1501,0 15,  00001132,0, 0
20100107150500R:A1510,0 15,  00001132, 1, 0, 1, 0
20100107150509R:A1510,0 15,  00001132, 9, 0, 1, 0
20100107150511S:A1500,0015,  00001197,1, 0,00
20100107150517R:A1501,0 15,  00000094,0, 0
20100107150517R:A1510,0 15,  00000094, 1, 0, 2, 0
20100107150526R:A1510,0 15,  00000094, 9, 0, 2, 0
20100107150717R:A1501,0 15,  00000090,0, 0
20100107150717R:A1510,0 15,  00000090, 1, 0, 3, 0
20100107150726R:A1510,0 15,  00000090, 9, 0, 3, 0
20100107151134S:A1503,0015,  00001195,01,00
20100107151140R:U1500,0 15,  00001195, 0
20100107151140S:U1500,0 15,  00001195,00
20100107151143R:A1504,0 15,  00001195, 0, 0
20100107151143R:A1503,0 15,  00001132, 0, 0
20100107151143S:A1503,0015,  00001132,01,00
20100107151149R:U1500,0 15,  00001132, 0
20100107151149S:U1500,0 15,  00001132,00
20100107151209R:A1504,0 15,  00001132, 0, 0
20100107151209R:A1503,0 15,  00000094, 0, 0
20100107151210S:A1503,0015,  00000094,01,00
20100107151216R:U1500,0 15,  00000094, 0
20100107151216S:U1500,0 15,  00000094,00
20100107151249R:A1504,0 15,  00000094, 0, 0
20100107151250R:A1503,0 15,  00000090, 0, 0
20100107151250S:A1503,0015,  00000090,01,00
20100107151256R:U1500,0 15,  00000090, 0
20100107151256S:U1500,0 15,  00000090,00
20100107151317R:A1504,0 15,  00000090, 0, 0
20100107151606R:A1501,0 15,  00001197,0, 0
20100107151607R:A1510,0 15,  00001197, 1, 0, 0, 0
20100107151616R:A1510,0 15,  00001197, 9, 0, 0, 0
20100107151620R:A1503,0 15,  00001197, 0, 0
20100107151620S:A1503,0015,  00001197,01,00
20100107151626R:U1500,0 15,  00001197, 0
20100107151626S:U1500,0 15,  00001197,00
20100107151629R:A1504,0 15,  00001197, 0, 0
20100107151629R:I1503,0 15,0100, 0, 0, 0, 0
20100107152216S:A1500,0015,  00000155,1, 0,00
20100107152216R:I1503,0 15,0101, 0, 0, 0, 0
20100107152653S:A1500,0015,  00001121,1, 0,00
20100107153245R:A1501,0 15,  00000155,0, 0
20100107153246R:A1510,0 15,  00000155, 1, 0, 0, 0
20100107153255R:A1510,0 15,  00000155, 9, 0, 0, 0
20100107153259R:A1503,0 15,  00000155, 0, 0
20100107153259S:A1503,0015,  00000155,01,00
20100107153305R:U1500,0 15,  00000155, 0
20100107153305S:U1500,0 15,  00000155,00
20100107153308R:A1504,0 15,  00000155, 0, 0
20100107153341S:A1500,0015,  00000067,1, 0,00
20100107153410R:A1501,0 15,  00000067,0, 0
20100107153410R:A1510,0 15,  00000067, 1, 0, 0, 0
20100107153419R:A1510,0 15,  00000067, 9, 0, 0, 0
20100107153423R:A1503,0 15,  00000067, 0, 0
20100107153424S:A1503,0015,  00000067,01,00
20100107153429R:U1500,0 15,  00000067, 0
20100107153429S:U1500,0 15,  00000067,00
20100107153432R:A1504,0 15,  00000067, 0, 0
20100107153611S:A1500,0015,  00001106,1, 0,00
20100107153639R:A1501,0 15,  00001106,0, 0
20100107153640R:A1510,0 15,  00001106, 1, 0, 0, 0
20100107153649R:A1510,0 15,  00001106, 9, 0, 0, 0
20100107153653R:A1503,0 15,  00001106, 0, 0
20100107153654S:A1503,0015,  00001106,01,00
20100107153659R:U1500,0 15,  00001106, 0
20100107153659S:U1500,0 15,  00001106,00
20100107153702R:A1504,0 15,  00001106, 0, 0
20100107153748R:A1501,0 15,  00001121,0, 0
20100107153748R:A1510,0 15,  00001121, 1, 0, 0, 0
20100107153757R:A1510,0 15,  00001121, 9, 0, 0, 0
20100107153802R:A1503,0 15,  00001121, 0, 0
20100107153802S:A1503,0015,  00001121,01,00
20100107153807R:A1510,0 15,  00001297,10, 0, 1, 0
20100107153807R:U1500,0 15,  00001297, 0
20100107153807S:U1500,0 15,  00001297,01
20100107153819R:U1500,0 15,  00001121, 0
20100107153819S:U1500,0 15,  00001121,00
20100107153829R:A1504,0 15,  00001121, 0, 0
20100107153829R:I1503,0 15,0100, 0, 0, 0, 0
20100107154109S:A1500,0015,  00001149,1, 0,00
20100107154110R:I1503,0 15,0101, 0, 0, 0, 0
20100107154635S:A1500,0015,  00000001,1, 0,00
20100107155138R:A1501,0 15,  00001149,0, 0
20100107155138R:A1510,0 15,  00001149, 1, 0, 0, 0
20100107155147R:A1510,0 15,  00001149, 9, 0, 0, 0
20100107155152R:A1503,0 15,  00001149, 0, 0
20100107155152S:A1503,0015,  00001149,01,00
20100107155158R:U1500,0 15,  00001149, 0
20100107155158S:U1500,0 15,  00001149,00
20100107155201R:A1504,0 15,  00001149, 0, 0
20100107155708R:A1501,0 15,  00000001,0, 0
20100107155708R:A1510,0 15,  00000001, 1, 0, 0, 0
20100107155717R:A1510,0 15,  00000001, 9, 0, 0, 0
20100107155721R:A1503,0 15,  00000001, 0, 0
20100107155722S:A1503,0015,  00000001,01,00
20100107155727R:U1500,0 15,  00000001, 0
20100107155727S:U1500,0 15,  00000001,00
20100107155730R:A1504,0 15,  00000001, 0, 0
20100107155730R:I1503,0 15,0100, 0, 0, 0, 0
