20091210074222S:A1500,0015,  00001043,1, 0,00
20091210133153R:A1510,0 15,  00000138, 9, 0, 0, 0
20091210133158R:A1503,0 15,  00000138, 0, 0
20091210133158S:A1503,0015,  00000138,01,00
20091210133206R:A1501,0 15,  00000198,0, 0
20091210133206R:A1510,0 15,  00000198, 1, 0, 1, 0
20091210133215R:A1510,0 15,  00000198, 9, 0, 1, 0
20091210133217R:U1500,0 15,  00000138, 0
20091210133217S:U1500,0 15,  00000138,00
20091210133226R:A1504,0 15,  00000138, 0, 0
20091210133226R:A1503,0 15,  00000198, 0, 0
20091210133227S:A1503,0015,  00000198,01,00
20091210133233R:U1500,0 15,  00000198, 0
20091210133233S:U1500,0 15,  00000198,00
20091210133306R:A1504,0 15,  00000198, 0, 0
20091210133747S:A1500,0015,  00000089,1, 0,00
20091210133808S:A1500,0015,  00001034,1, 0,00
20091210134103S:A1500,0015,  00000020,1, 0,00
20091210134120S:A1500,0015,  00001273,1, 0,00
20091210134203R:A1501,0 15,  00000012,0, 0
20091210134203R:A1510,0 15,  00000012, 1, 0, 0, 0
20091210134212R:A1510,0 15,  00000012, 9, 0, 0, 0
20091210134217R:A1503,0 15,  00000012, 0, 0
20091210134217S:A1503,0015,  00000012,01,00
20091210134223R:U1500,0 15,  00000012, 0
20091210134223S:U1500,0 15,  00000012,00
20091210134225R:A1504,0 15,  00000012, 0, 0
20091210134412R:A1501,0 15,  00000098,0, 0
20091210134412R:A1510,0 15,  00000098, 1, 0, 0, 0
20091210134421R:A1510,0 15,  00000098, 9, 0, 0, 0
20091210134425R:A1503,0 15,  00000098, 0, 0
20091210134426S:A1503,0015,  00000098,01,00
20091210134431R:U1500,0 15,  00000098, 0
20091210134431S:U1500,0 15,  00000098,00
20091210134434R:A1504,0 15,  00000098, 0, 0
20091210134647S:A1500,0015,  00001295,1, 0,00
20091210135121R:A1501,0 15,  00000089,0, 0
20091210135121R:A1510,0 15,  00000089, 1, 0, 0, 0
20091210135130R:A1510,0 15,  00000089, 9, 0, 0, 0
20091210135134R:A1503,0 15,  00000089, 0, 0
20091210135135S:A1503,0015,  00000089,01,00
20091210135142R:A1501,0 15,  00001034,0, 0
20091210135142R:A1510,0 15,  00001034, 1, 0, 1, 0
20091210135151R:A1510,0 15,  00001034, 9, 0, 1, 0
20091210135153R:U1500,0 15,  00000089, 0
20091210135153S:U1500,0 15,  00000089,00
20091210135203R:A1504,0 15,  00000089, 0, 0
20091210135203R:A1503,0 15,  00001034, 0, 0
20091210135203S:A1503,0015,  00001034,01,00
20091210135209R:U1500,0 15,  00001034, 0
20091210135209S:U1500,0 15,  00001034,00
20091210135236R:A1504,0 15,  00001034, 0, 0
20091210135316R:A1501,0 15,  00000020,0, 0
20091210135316R:A1510,0 15,  00000020, 1, 0, 0, 0
20091210135326R:A1510,0 15,  00000020, 9, 0, 0, 0
20091210135330R:A1503,0 15,  00000020, 0, 0
20091210135330S:A1503,0015,  00000020,01,00
20091210135338R:A1501,0 15,  00001273,0, 0
20091210135338R:A1510,0 15,  00001273, 1, 0, 1, 0
20091210135347R:A1510,0 15,  00001273, 9, 0, 1, 0
20091210135349R:U1500,0 15,  00000020, 0
20091210135349S:U1500,0 15,  00000020,00
20091210135359R:A1504,0 15,  00000020, 0, 0
20091210135359R:A1503,0 15,  00001273, 0, 0
20091210135400S:A1503,0015,  00001273,01,00
20091210135406R:U1500,0 15,  00001273, 0
20091210135406S:U1500,0 15,  00001273,00
20091210135438R:A1504,0 15,  00001273, 0, 0
20091210135550S:A1500,0015,  00000104,1, 0,00
20091210140003R:A1501,0 15,  00001295,0, 0
20091210140003R:A1510,0 15,  00001295, 1, 0, 0, 0
20091210140012R:A1510,0 15,  00001295, 9, 0, 0, 0
20091210140016R:A1503,0 15,  00001295, 0, 0
20091210140017S:A1503,0015,  00001295,01,00
20091210140022R:U1500,0 15,  00001295, 0
20091210140022S:U1500,0 15,  00001295,00
20091210140025R:A1504,0 15,  00001295, 0, 0
20091210140521S:A1500,0015,  00000092,1, 0,00
20091210140534S:A1500,0015,  00001026,1, 0,00
20091210140641R:A1501,0 15,  00000104,0, 0
20091210140641R:A1510,0 15,  00000104, 1, 0, 0, 0
20091210140650R:A1510,0 15,  00000104, 9, 0, 0, 0
20091210140655R:A1503,0 15,  00000104, 0, 0
20091210140655S:A1503,0015,  00000104,01,00
20091210140701R:U1500,0 15,  00000104, 0
20091210140701S:U1500,0 15,  00000104,00
20091210140704R:A1504,0 15,  00000104, 0, 0
20091210141553S:A1500,0015,  00000162,1, 0,00
20091210141606S:A1500,0015,  00000029,1, 0,00
20091210141656R:A1501,0 15,  00000092,0, 0
20091210141656R:A1510,0 15,  00000092, 1, 0, 0, 0
20091210141705R:A1510,0 15,  00000092, 9, 0, 0, 0
20091210141710R:A1503,0 15,  00000092, 0, 0
20091210141710S:A1503,0015,  00000092,01,00
20091210141718R:A1501,0 15,  00001026,0, 0
20091210141718R:A1510,0 15,  00001026, 1, 0, 1, 0
20091210141727R:A1510,0 15,  00001026, 9, 0, 1, 0
20091210141729R:U1500,0 15,  00000092, 0
20091210141729S:U1500,0 15,  00000092,00
20091210141738R:A1504,0 15,  00000092, 0, 0
20091210141739R:A1503,0 15,  00001026, 0, 0
20091210141739S:A1503,0015,  00001026,01,00
20091210141745R:U1500,0 15,  00001026, 0
20091210141745S:U1500,0 15,  00001026,00
20091210141818R:A1504,0 15,  00001026, 0, 0
20091210142646R:A1501,0 15,  00000162,0, 0
20091210142646R:A1510,0 15,  00000162, 1, 0, 0, 0
20091210142655R:A1510,0 15,  00000162, 9, 0, 0, 0
20091210142700R:A1503,0 15,  00000162, 0, 0
20091210142700S:A1503,0015,  00000162,01,00
20091210142708R:A1501,0 15,  00000029,0, 0
20091210142708R:A1510,0 15,  00000029, 1, 0, 1, 0
20091210142717R:A1510,0 15,  00000029, 9, 0, 1, 0
20091210142719R:U1500,0 15,  00000162, 0
20091210142719S:U1500,0 15,  00000162,00
20091210142728R:A1504,0 15,  00000162, 0, 0
20091210142728R:A1503,0 15,  00000029, 0, 0
20091210142729S:A1503,0015,  00000029,01,00
20091210142734R:U1500,0 15,  00000029, 0
20091210142735S:U1500,0 15,  00000029,00
20091210142808R:A1504,0 15,  00000029, 0, 0
20091210142808R:I1503,0 15,0100, 0, 0, 0, 0
20091210142822S:A1500,0015,  00000102,1, 0,00
20091210142822R:I1503,0 15,0101, 0, 0, 0, 0
20091210142908S:A1500,0015,  00001006,1, 0,00
20091210142921S:A1500,0015,  00001035,1, 0,00
20091210143502S:A1500,0015,  00001295,1, 0,00
20091210144034R:A1501,0 15,  00000102,0, 0
20091210144034R:A1510,0 15,  00000102, 1, 0, 0, 0
20091210144043R:A1510,0 15,  00000102, 9, 0, 0, 0
20091210144047R:A1503,0 15,  00000102, 0, 0
20091210144048S:A1503,0015,  00000102,01,00
20091210144055R:A1501,0 15,  00001006,0, 0
20091210144055R:A1510,0 15,  00001006, 1, 0, 1, 0
20091210144104R:A1510,0 15,  00001006, 9, 0, 1, 0
20091210144106R:U1500,0 15,  00000102, 0
20091210144106S:U1500,0 15,  00000102,00
20091210144107S:A1500,0015,  00000104,1, 0,00
20091210144115R:A1504,0 15,  00000102, 0, 0
20091210144115R:A1503,0 15,  00001006, 0, 0
20091210144116S:A1503,0015,  00001006,01,00
20091210144119S:A1500,0015,  00000092,1, 0,00
20091210144127R:A1501,0 15,  00001035,0, 0
20091210144127R:A1510,0 15,  00001035, 1, 0, 1, 0
20091210144133R:U1500,0 15,  00001006, 0
20091210144133S:U1500,0 15,  00001006,00
20091210144136R:A1510,0 15,  00001035, 9, 0, 0, 0
20091210144155R:A1504,0 15,  00001006, 0, 0
20091210144155R:A1503,0 15,  00001035, 0, 0
20091210144156S:A1503,0015,  00001035,01,00
20091210144156S:A1500,0015,  00001026,1, 0,00
20091210144202R:U1500,0 15,  00001035, 0
20091210144202S:U1500,0 15,  00001035,00
20091210144222R:A1504,0 15,  00001035, 0, 0
20091210144646R:A1501,0 15,  00001295,0, 0
20091210144646R:A1510,0 15,  00001295, 1, 0, 0, 0
20091210144656R:A1510,0 15,  00001295, 9, 0, 0, 0
20091210144700R:A1503,0 15,  00001295, 0, 0
20091210144700S:A1503,0015,  00001295,01,00
20091210144706R:U1500,0 15,  00001295, 0
20091210144706S:U1500,0 15,  00001295,00
20091210144709R:A1504,0 15,  00001295, 0, 0
20091210144902S:A1500,0015,  00000188,1, 0,00
20091210144915S:A1500,0015,  00000083,1, 0,00
20091210145234R:A1501,0 15,  00000092,0, 0
20091210145234R:A1510,0 15,  00000092, 1, 0, 0, 0
20091210145243R:A1510,0 15,  00000092, 9, 0, 0, 0
20091210145248R:A1503,0 15,  00000092, 0, 0
20091210145248S:A1503,0015,  00000092,01,00
20091210145254R:U1500,0 15,  00000092, 0
20091210145254S:U1500,0 15,  00000092,00
20091210145257R:A1504,0 15,  00000092, 0, 0
20091210145631R:A1501,0 15,  00000104,0, 0
20091210145631R:A1510,0 15,  00000104, 1, 0, 0, 0
20091210145640R:A1510,0 15,  00000104, 9, 0, 0, 0
20091210145644R:A1503,0 15,  00000104, 0, 0
20091210145645S:A1503,0015,  00000104,01,00
20091210145652R:A1501,0 15,  00001026,0, 0
20091210145652R:A1510,0 15,  00001026, 1, 0, 1, 0
20091210145701R:A1510,0 15,  00001026, 9, 0, 1, 0
20091210145703R:U1500,0 15,  00000104, 0
20091210145703S:U1500,0 15,  00000104,00
20091210145713R:A1504,0 15,  00000104, 0, 0
20091210145713R:A1503,0 15,  00001026, 0, 0
20091210145713S:A1503,0015,  00001026,01,00
20091210145719R:U1500,0 15,  00001026, 0
20091210145719S:U1500,0 15,  00001026,00
20091210145752R:A1504,0 15,  00001026, 0, 0
20091210145839S:A1500,0015,  00001031,1, 0,00
20091210150215S:A1500,0015,  00001043,1, 0,00
20091210150608R:A1501,0 15,  00000188,0, 0
20091210150608R:A1510,0 15,  00000188, 1, 0, 0, 0
20091210150617R:A1510,0 15,  00000188, 9, 0, 0, 0
20091210150622R:A1503,0 15,  00000188, 0, 0
20091210150623S:A1500,0015,  00001186,1, 0,00
20091210150623S:A1503,0015,  00000188,01,00
20091210150630R:A1501,0 15,  00000083,0, 0
20091210150630R:A1510,0 15,  00000083, 1, 0, 1, 0
20091210150639R:A1510,0 15,  00000083, 9, 0, 1, 0
20091210150641R:U1500,0 15,  00000188, 0
20091210150641S:U1500,0 15,  00000188,00
20091210150650R:A1504,0 15,  00000188, 0, 0
20091210150650R:A1503,0 15,  00000083, 0, 0
20091210150651S:A1503,0015,  00000083,01,00
20091210150657R:U1500,0 15,  00000083, 0
20091210150657S:U1500,0 15,  00000083,00
20091210150724R:A1504,0 15,  00000083, 0, 0
20091210150832S:A1500,0015,  00001189,1, 0,00
20091210151446S:A1500,0015,  00000010,1, 0,00
20091210151523R:A1501,0 15,  00001031,0, 0
20091210151523R:A1510,0 15,  00001031, 1, 0, 0, 0
20091210151532R:A1510,0 15,  00001031, 9, 0, 0, 0
20091210151536R:A1503,0 15,  00001031, 0, 0
20091210151537S:A1503,0015,  00001031,01,00
20091210151544R:A1501,0 15,  00001043,0, 0
20091210151545R:A1510,0 15,  00001043, 1, 0, 1, 0
20091210151554R:A1510,0 15,  00001043, 9, 0, 1, 0
20091210151556R:U1500,0 15,  00001031, 0
20091210151556S:U1500,0 15,  00001031,00
20091210151605R:A1504,0 15,  00001031, 0, 0
20091210151605R:A1503,0 15,  00001043, 0, 0
20091210151606S:A1503,0015,  00001043,01,00
20091210151611R:U1500,0 15,  00001043, 0
20091210151611S:U1500,0 15,  00001043,00
20091210151644R:A1504,0 15,  00001043, 0, 0
20091210151721R:A1501,0 15,  00001186,0, 0
20091210151721R:A1510,0 15,  00001186, 1, 0, 0, 0
20091210151730R:A1510,0 15,  00001186, 9, 0, 0, 0
20091210151734R:A1503,0 15,  00001186, 0, 0
20091210151735S:A1503,0015,  00001186,01,00
20091210151740R:U1500,0 15,  00001186, 0
20091210151740S:U1500,0 15,  00001186,00
20091210151743R:A1504,0 15,  00001186, 0, 0
20091210152200S:A1500,0015,  00001020,1, 0,00
20091210152415R:A1501,0 15,  00001189,0, 0
20091210152415R:A1510,0 15,  00001189, 1, 0, 0, 0
20091210152424R:A1510,0 15,  00001189, 9, 0, 0, 0
20091210152429R:A1503,0 15,  00001189, 0, 0
20091210152429S:A1503,0015,  00001189,01,00
20091210152435R:U1500,0 15,  00001189, 0
20091210152435S:U1500,0 15,  00001189,00
20091210152438R:A1504,0 15,  00001189, 0, 0
20091210152539R:A1501,0 15,  00000010,0, 0
20091210152539R:A1510,0 15,  00000010, 1, 0, 0, 0
20091210152548R:A1510,0 15,  00000010, 9, 0, 0, 0
20091210152552R:A1503,0 15,  00000010, 0, 0
20091210152553S:A1503,0015,  00000010,01,00
20091210152558R:U1500,0 15,  00000010, 0
20091210152558S:U1500,0 15,  00000010,00
20091210152601R:A1504,0 15,  00000010, 0, 0
20091210152932S:A1500,0015,  00001294,1, 0,00
20091210153245R:A1501,0 15,  00001020,0, 0
20091210153245R:A1510,0 15,  00001020, 1, 0, 0, 0
20091210153254R:A1510,0 15,  00001020, 9, 0, 0, 0
20091210153258R:A1503,0 15,  00001020, 0, 0
20091210153259S:A1503,0015,  00001020,01,00
20091210153304R:U1500,0 15,  00001020, 0
20091210153304S:U1500,0 15,  00001020,00
20091210153307R:A1504,0 15,  00001020, 0, 0
20091210153603S:A1500,0015,  00000135,1, 0,00
20091210154129R:A1501,0 15,  00001294,0, 0
20091210154129R:A1510,0 15,  00001294, 1, 0, 0, 0
20091210154138R:A1510,0 15,  00001294, 9, 0, 0, 0
20091210154142R:A1503,0 15,  00001294, 0, 0
20091210154143S:A1503,0015,  00001294,01,00
20091210154148R:U1500,0 15,  00001294, 0
20091210154148S:U1500,0 15,  00001294,00
20091210154151R:A1504,0 15,  00001294, 0, 0
20091210154514S:A1500,0015,  00000188,1, 0,00
20091210155011R:A1501,0 15,  00000135,0, 0
20091210155011R:A1510,0 15,  00000135, 1, 0, 0, 0
20091210155021R:A1510,0 15,  00000135, 9, 0, 0, 0
20091210155025R:A1503,0 15,  00000135, 0, 0
20091210155025S:A1503,0015,  00000135,01,00
20091210155031R:U1500,0 15,  00000135, 0
20091210155031S:U1500,0 15,  00000135,00
20091210155034R:A1504,0 15,  00000135, 0, 0
20091210155437S:A1500,0015,  00000083,1, 0,00
20091210155843R:A1501,0 15,  00000188,0, 0
20091210155843R:A1510,0 15,  00000188, 1, 0, 0, 0
20091210155852R:A1510,0 15,  00000188, 9, 0, 0, 0
20091210155856R:A1503,0 15,  00000188, 0, 0
20091210155857S:A1503,0015,  00000188,01,00
20091210155902R:U1500,0 15,  00000188, 0
20091210155902S:U1500,0 15,  00000188,00
20091210155905R:A1504,0 15,  00000188, 0, 0
20091210160705R:A1501,0 15,  00000083,0, 0
20091210160705R:A1510,0 15,  00000083, 1, 0, 0, 0
20091210160714R:A1510,0 15,  00000083, 9, 0, 0, 0
20091210160718R:A1503,0 15,  00000083, 0, 0
20091210160718S:A1503,0015,  00000083,01,00
20091210160724R:U1500,0 15,  00000083, 0
20091210160724S:U1500,0 15,  00000083,00
20091210160727R:A1504,0 15,  00000083, 0, 0
20091210160727R:I1503,0 15,0100, 0, 0, 0, 0
