20100112073646S:A1500,0015,  00000011,1, 0,00
20100112114436S:A1503,0015,  00001005,01,00
20100112114441R:U1500,0 15,  00001005, 0
20100112114441S:U1500,0 15,  00001005,00
20100112114515R:A1504,0 15,  00001005, 0, 0
20100112114855S:A1500,0015,  00000020,1, 0,00
20100112115012R:A1501,0 15,  00001049,0, 0
20100112115012R:A1510,0 15,  00001049, 1, 0, 0, 0
20100112115021R:A1510,0 15,  00001049, 9, 0, 0, 0
20100112115025R:A1503,0 15,  00001049, 0, 0
20100112115026S:A1503,0015,  00001049,01,00
20100112115033R:A1501,0 15,  00001129,0, 0
20100112115034R:A1510,0 15,  00001129, 1, 0, 1, 0
20100112115043R:A1510,0 15,  00001129, 9, 0, 1, 0
20100112115045R:U1500,0 15,  00001049, 0
20100112115045S:U1500,0 15,  00001049,00
20100112115054R:A1504,0 15,  00001049, 0, 0
20100112115054R:A1503,0 15,  00001129, 0, 0
20100112115054S:A1503,0015,  00001129,01,00
20100112115100R:U1500,0 15,  00001129, 0
20100112115100S:U1500,0 15,  00001129,00
20100112115112S:A1500,0015,  00001149,1, 0,00
20100112115134R:A1504,0 15,  00001129, 0, 0
20100112115232R:A1501,0 15,  00000073,0, 0
20100112115232R:A1510,0 15,  00000073, 1, 0, 0, 0
20100112115241R:A1510,0 15,  00000073, 9, 0, 0, 0
20100112115245R:A1503,0 15,  00000073, 0, 0
20100112115246S:A1503,0015,  00000073,01,00
20100112115249R:A1501,0 15,  00001017,0, 0
20100112115249R:A1510,0 15,  00001017, 1, 0, 1, 0
20100112115258R:A1510,0 15,  00001017, 9, 0, 1, 0
20100112115300R:U1500,0 15,  00000073, 0
20100112115300S:U1500,0 15,  00000073,00
20100112115309R:A1504,0 15,  00000073, 0, 0
20100112115309R:A1503,0 15,  00001017, 0, 0
20100112115310S:A1503,0015,  00001017,01,00
20100112115316R:U1500,0 15,  00001017, 0
20100112115316S:U1500,0 15,  00001017,00
20100112115349R:A1504,0 15,  00001017, 0, 0
20100112115558S:A1500,0015,  00000096,1, 0,00
20100112115613S:A1500,0015,  00001297,1, 0,00
20100112115822S:A1500,0015,  00000054,1, 0,00
20100112115835S:A1500,0015,  00001296,1, 0,00
20100112115927R:A1501,0 15,  00001286,0, 0
20100112115927R:A1510,0 15,  00001286, 1, 0, 0, 0
20100112115936R:A1510,0 15,  00001286, 9, 0, 0, 0
20100112115940R:A1503,0 15,  00001286, 0, 0
20100112115940S:A1503,0015,  00001286,01,00
20100112115946R:U1500,0 15,  00001286, 0
20100112115946S:U1500,0 15,  00001286,00
20100112115949R:A1504,0 15,  00001286, 0, 0
20100112120213R:A1501,0 15,  00000020,0, 0
20100112120213R:A1510,0 15,  00000020, 1, 0, 0, 0
20100112120222R:A1510,0 15,  00000020, 9, 0, 0, 0
20100112120227R:A1503,0 15,  00000020, 0, 0
20100112120227S:A1503,0015,  00000020,01,00
20100112120233R:U1500,0 15,  00000020, 0
20100112120233S:U1500,0 15,  00000020,00
20100112120236R:A1504,0 15,  00000020, 0, 0
20100112120559S:A1500,0015,  00000104,1, 0,00
20100112120826R:A1501,0 15,  00001149,0, 0
20100112120826R:A1510,0 15,  00001149, 1, 0, 0, 0
20100112120835R:A1510,0 15,  00001149, 9, 0, 0, 0
20100112120839R:A1503,0 15,  00001149, 0, 0
20100112120839S:A1503,0015,  00001149,01,00
20100112120847R:A1501,0 15,  00001297,0, 0
20100112120847R:A1510,0 15,  00001297, 1, 0, 1, 0
20100112120856R:A1510,0 15,  00001297, 9, 0, 1, 0
20100112120858R:U1500,0 15,  00001149, 0
20100112120858S:U1500,0 15,  00001149,00
20100112120908R:A1504,0 15,  00001149, 0, 0
20100112120908R:A1503,0 15,  00001297, 0, 0
20100112120908S:A1503,0015,  00001297,01,00
20100112120914R:U1500,0 15,  00001297, 0
20100112120914S:U1500,0 15,  00001297,00
20100112120941R:A1504,0 15,  00001297, 0, 0
20100112120953R:A1501,0 15,  00001296,0, 0
20100112120953R:A1510,0 15,  00001296, 1, 0, 0, 0
20100112120956S:A1500,0015,  00000011,1, 0,00
20100112121002R:A1510,0 15,  00001296, 9, 0, 0, 0
20100112121007R:A1503,0 15,  00001296, 0, 0
20100112121007S:A1503,0015,  00001296,01,00
20100112121007S:A1500,0015,  00001161,1, 0,00
20100112121012R:U1500,0 15,  00001296, 0
20100112121013S:U1500,0 15,  00001296,00
20100112121015R:A1504,0 15,  00001296, 0, 0
20100112121018S:A1500,0015,  00001162,1, 0,00
20100112121157R:A1501,0 15,  00000096,0, 0
20100112121157R:A1510,0 15,  00000096, 1, 0, 0, 0
20100112121207R:A1510,0 15,  00000096, 9, 0, 0, 0
20100112121211R:A1503,0 15,  00000096, 0, 0
20100112121211S:A1503,0015,  00000096,01,00
20100112121214R:A1501,0 15,  00000054,0, 0
20100112121214R:A1510,0 15,  00000054, 1, 0, 1, 0
20100112121223R:A1510,0 15,  00000054, 9, 0, 1, 0
20100112121225R:U1500,0 15,  00000096, 0
20100112121225S:U1500,0 15,  00000096,00
20100112121235R:A1504,0 15,  00000096, 0, 0
20100112121235R:A1503,0 15,  00000054, 0, 0
20100112121236S:A1503,0015,  00000054,01,00
20100112121241R:U1500,0 15,  00000054, 0
20100112121241S:U1500,0 15,  00000054,00
20100112121314R:A1504,0 15,  00000054, 0, 0
20100112121932S:A1500,0015,  00000098,1, 0,00
20100112121945S:A1500,0015,  00000012,1, 0,00
20100112122048R:A1501,0 15,  00000104,0, 0
20100112122048R:A1510,0 15,  00000104, 1, 0, 0, 0
20100112122057R:A1510,0 15,  00000104, 9, 0, 0, 0
20100112122101R:A1503,0 15,  00000104, 0, 0
20100112122102S:A1503,0015,  00000104,01,00
20100112122107R:U1500,0 15,  00000104, 0
20100112122107S:U1500,0 15,  00000104,00
20100112122110R:A1504,0 15,  00000104, 0, 0
20100112122130R:A1501,0 15,  00001161,0, 0
20100112122130R:A1510,0 15,  00001161, 1, 0, 0, 0
20100112122139R:A1510,0 15,  00001161, 9, 0, 0, 0
20100112122143R:A1503,0 15,  00001161, 0, 0
20100112122144S:A1503,0015,  00001161,01,00
20100112122149R:U1500,0 15,  00001161, 0
20100112122149S:U1500,0 15,  00001161,00
20100112122152R:A1504,0 15,  00001161, 0, 0
20100112122204R:A1501,0 15,  00000011,0, 0
20100112122204R:A1510,0 15,  00000011, 1, 0, 0, 0
20100112122214R:A1510,0 15,  00000011, 9, 0, 0, 0
20100112122218R:A1503,0 15,  00000011, 0, 0
20100112122218S:A1503,0015,  00000011,01,00
20100112122226R:A1501,0 15,  00001162,0, 0
20100112122226R:A1510,0 15,  00001162, 1, 0, 1, 0
20100112122235R:A1510,0 15,  00001162, 9, 0, 1, 0
20100112122237R:U1500,0 15,  00000011, 0
20100112122237S:U1500,0 15,  00000011,00
20100112122246R:A1504,0 15,  00000011, 0, 0
20100112122246R:A1503,0 15,  00001162, 0, 0
20100112122247S:A1503,0015,  00001162,01,00
20100112122253R:U1500,0 15,  00001162, 0
20100112122253S:U1500,0 15,  00001162,00
20100112122326R:A1504,0 15,  00001162, 0, 0
20100112122948S:A1500,0015,  00000156,1, 0,00
20100112123006S:A1500,0015,  00001018,1, 0,00
20100112123316R:A1501,0 15,  00000098,0, 0
20100112123316R:A1510,0 15,  00000098, 1, 0, 0, 0
20100112123325R:A1510,0 15,  00000098, 9, 0, 0, 0
20100112123330R:A1503,0 15,  00000098, 0, 0
20100112123330S:A1503,0015,  00000098,01,00
20100112123338R:A1501,0 15,  00000012,0, 0
20100112123338R:A1510,0 15,  00000012, 1, 0, 1, 0
20100112123347R:A1510,0 15,  00000012, 9, 0, 1, 0
20100112123349R:U1500,0 15,  00000098, 0
20100112123349S:U1500,0 15,  00000098,00
20100112123358R:A1504,0 15,  00000098, 0, 0
20100112123359R:A1503,0 15,  00000012, 0, 0
20100112123359S:A1503,0015,  00000012,01,00
20100112123405R:U1500,0 15,  00000012, 0
20100112123405S:U1500,0 15,  00000012,00
20100112123438R:A1504,0 15,  00000012, 0, 0
20100112124044R:A1501,0 15,  00000156,0, 0
20100112124044R:A1510,0 15,  00000156, 1, 0, 0, 0
20100112124054R:A1510,0 15,  00000156, 9, 0, 0, 0
20100112124058R:A1503,0 15,  00000156, 0, 0
20100112124058S:A1503,0015,  00000156,01,00
20100112124104R:U1500,0 15,  00000156, 0
20100112124104S:U1500,0 15,  00000156,00
20100112124107R:A1504,0 15,  00000156, 0, 0
20100112124149R:A1501,0 15,  00001018,0, 0
20100112124149R:A1510,0 15,  00001018, 1, 0, 0, 0
20100112124158R:A1510,0 15,  00001018, 9, 0, 0, 0
20100112124202R:A1503,0 15,  00001018, 0, 0
20100112124203S:A1503,0015,  00001018,01,00
20100112124209R:U1500,0 15,  00001018, 0
20100112124209S:U1500,0 15,  00001018,00
20100112124211S:A1500,0015,  00001162,1, 0,00
20100112124212R:A1504,0 15,  00001018, 0, 0
20100112124223S:A1500,0015,  00000122,1, 0,00
20100112124240S:A1500,0015,  00000169,1, 0,00
20100112124253S:A1500,0015,  00000180,1, 0,00
20100112124312S:A1500,0015,  00000028,1, 0,00
20100112124830R:a1500,0 15, 0
20100112124830R:I1503,0 15,0100, 0, 0, 0, 0
20100112124830R:I1503,0 15,0100, 0, 0, 0, 0
20100112124913S:A1500,0015,  00000028,1, 0,00
20100112124913R:I1503,0 15,0101, 0, 0, 0, 0
20100112124924S:A1500,0015,  00000169,1, 0,00
20100112124937S:A1500,0015,  00001162,1, 0,00
20100112124954S:A1500,0015,  00000180,1, 0,00
20100112125007S:A1500,0015,  00000122,1, 0,00
20100112125215S:A1500,0015,  00000172,1, 0,00
20100112125227S:A1500,0015,  00000049,1, 0,00
20100112125346S:A1500,0015,  00001195,1, 0,00
20100112125358S:A1500,0015,  00000188,1, 0,00
20100112125826S:A1500,0015,  00001109,1, 0,00
20100112125838S:A1500,0015,  00000029,1, 0,00
20100112130121R:A1501,0 15,  00000169,0, 0
20100112130121R:A1510,0 15,  00000169, 1, 0, 0, 0
20100112130131R:A1510,0 15,  00000169, 9, 0, 0, 0
20100112130135R:A1503,0 15,  00000169, 0, 0
20100112130135S:A1503,0015,  00000169,01,00
20100112130139R:A1501,0 15,  00000180,0, 0
20100112130139R:A1510,0 15,  00000180, 1, 0, 1, 0
20100112130148R:A1510,0 15,  00000180, 9, 0, 1, 0
20100112130150R:U1500,0 15,  00000169, 0
20100112130150S:U1500,0 15,  00000169,00
20100112130159R:A1504,0 15,  00000169, 0, 0
20100112130159R:A1503,0 15,  00000180, 0, 0
20100112130200S:A1503,0015,  00000180,01,00
20100112130205R:U1500,0 15,  00000180, 0
20100112130205S:U1500,0 15,  00000180,00
20100112130234S:A1500,0015,  00001031,1, 0,00
20100112130239R:A1504,0 15,  00000180, 0, 0
20100112130247S:A1500,0015,  00000011,1, 0,00
20100112130324R:A1501,0 15,  00000028,0, 0
20100112130324R:A1510,0 15,  00000028, 1, 0, 0, 0
20100112130333R:A1510,0 15,  00000028, 9, 0, 0, 0
20100112130337R:A1503,0 15,  00000028, 0, 0
20100112130338S:A1503,0015,  00000028,01,00
20100112130345R:A1501,0 15,  00001162,0, 0
20100112130345R:A1510,0 15,  00001162, 1, 0, 1, 0
20100112130354R:A1510,0 15,  00001162, 9, 0, 1, 0
20100112130356R:U1500,0 15,  00000028, 0
20100112130356S:U1500,0 15,  00000028,00
20100112130405R:A1504,0 15,  00000028, 0, 0
20100112130405R:A1503,0 15,  00001162, 0, 0
20100112130406S:A1503,0015,  00001162,01,00
20100112130411R:U1500,0 15,  00001162, 0
20100112130411S:U1500,0 15,  00001162,00
20100112130438R:A1504,0 15,  00001162, 0, 0
20100112130451R:A1501,0 15,  00000122,0, 0
20100112130451R:A1510,0 15,  00000122, 1, 0, 0, 0
20100112130500R:A1510,0 15,  00000122, 9, 0, 0, 0
20100112130504R:A1503,0 15,  00000122, 0, 0
20100112130505S:A1503,0015,  00000122,01,00
20100112130512R:A1501,0 15,  00000172,0, 0
20100112130512R:A1510,0 15,  00000172, 1, 0, 1, 0
20100112130521R:A1510,0 15,  00000172, 9, 0, 1, 0
20100112130523R:U1500,0 15,  00000122, 0
20100112130523S:U1500,0 15,  00000122,00
20100112130533R:A1504,0 15,  00000122, 0, 0
20100112130533R:A1503,0 15,  00000172, 0, 0
20100112130533S:A1503,0015,  00000172,01,00
20100112130539R:U1500,0 15,  00000172, 0
20100112130539S:U1500,0 15,  00000172,00
20100112130612R:A1504,0 15,  00000172, 0, 0
20100112130623R:A1501,0 15,  00000049,0, 0
20100112130623R:A1510,0 15,  00000049, 1, 0, 0, 0
20100112130632R:A1510,0 15,  00000049, 9, 0, 0, 0
20100112130637R:A1503,0 15,  00000049, 0, 0
20100112130637S:A1503,0015,  00000049,01,00
20100112130640R:A1501,0 15,  00001195,0, 0
20100112130640R:A1510,0 15,  00001195, 1, 0, 1, 0
20100112130649R:A1510,0 15,  00001195, 9, 0, 1, 0
20100112130651R:U1500,0 15,  00000049, 0
20100112130651S:U1500,0 15,  00000049,00
20100112130700R:A1504,0 15,  00000049, 0, 0
20100112130700R:A1503,0 15,  00001195, 0, 0
20100112130701S:A1503,0015,  00001195,01,00
20100112130707R:U1500,0 15,  00001195, 0
20100112130707S:U1500,0 15,  00001195,00
20100112130740R:A1504,0 15,  00001195, 0, 0
20100112130744S:A1500,0015,  00000024,1, 0,00
20100112130908S:A1500,0015,  00001158,1, 0,00
20100112131304R:A1501,0 15,  00000188,0, 0
20100112131305R:A1510,0 15,  00000188, 1, 0, 0, 0
20100112131314R:A1510,0 15,  00000188, 9, 0, 0, 0
20100112131318R:A1503,0 15,  00000188, 0, 0
20100112131318S:A1503,0015,  00000188,01,00
20100112131324R:U1500,0 15,  00000188, 0
20100112131324S:U1500,0 15,  00000188,00
20100112131327R:A1504,0 15,  00000188, 0, 0
20100112131339R:A1501,0 15,  00001109,0, 0
20100112131339R:A1510,0 15,  00001109, 1, 0, 0, 0
20100112131348R:A1510,0 15,  00001109, 9, 0, 0, 0
20100112131352R:A1503,0 15,  00001109, 0, 0
20100112131353S:A1503,0015,  00001109,01,00
20100112131401R:A1501,0 15,  00000029,0, 0
20100112131401R:A1510,0 15,  00000029, 1, 0, 1, 0
20100112131410R:A1510,0 15,  00000029, 9, 0, 1, 0
20100112131412R:U1500,0 15,  00001109, 0
20100112131412S:U1500,0 15,  00001109,00
20100112131421R:A1504,0 15,  00001109, 0, 0
20100112131421R:A1503,0 15,  00000029, 0, 0
20100112131422S:A1503,0015,  00000029,01,00
20100112131427R:U1500,0 15,  00000029, 0
20100112131427S:U1500,0 15,  00000029,00
20100112131501R:A1504,0 15,  00000029, 0, 0
20100112131512R:A1501,0 15,  00001031,0, 0
20100112131512R:A1510,0 15,  00001031, 1, 0, 0, 0
20100112131521R:A1510,0 15,  00001031, 9, 0, 0, 0
20100112131526R:A1503,0 15,  00001031, 0, 0
20100112131526S:A1503,0015,  00001031,01,00
20100112131532R:U1500,0 15,  00001031, 0
20100112131532S:U1500,0 15,  00001031,00
20100112131541R:A1504,0 15,  00001031, 0, 0
20100112131616R:A1501,0 15,  00000011,0, 0
20100112131616R:A1510,0 15,  00000011, 1, 0, 0, 0
20100112131625R:A1510,0 15,  00000011, 9, 0, 0, 0
20100112131630R:A1503,0 15,  00000011, 0, 0
20100112131630S:A1503,0015,  00000011,01,00
20100112131636R:U1500,0 15,  00000011, 0
20100112131636S:U1500,0 15,  00000011,00
20100112131639R:A1504,0 15,  00000011, 0, 0
20100112131724S:A1500,0015,  00001299,1, 0,00
20100112132150R:A1501,0 15,  00000024,0, 0
20100112132150R:A1510,0 15,  00000024, 1, 0, 0, 0
20100112132159R:A1510,0 15,  00000024, 9, 0, 0, 0
20100112132203R:A1503,0 15,  00000024, 0, 0
20100112132204S:A1503,0015,  00000024,01,00
20100112132209R:U1500,0 15,  00000024, 0
20100112132209S:U1500,0 15,  00000024,00
20100112132212R:A1504,0 15,  00000024, 0, 0
20100112132347R:A1501,0 15,  00001158,0, 0
20100112132347R:A1510,0 15,  00001158, 1, 0, 0, 0
20100112132356R:A1510,0 15,  00001158, 9, 0, 0, 0
20100112132400R:A1503,0 15,  00001158, 0, 0
20100112132401S:A1503,0015,  00001158,01,00
20100112132406R:U1500,0 15,  00001158, 0
20100112132406S:U1500,0 15,  00001158,00
20100112132409R:A1504,0 15,  00001158, 0, 0
20100112132615S:A1500,0015,  00000020,1, 0,00
20100112132627S:A1500,0015,  00000104,1, 0,00
20100112132644S:A1500,0015,  00001149,1, 0,00
20100112132933R:A1501,0 15,  00001299,0, 0
20100112132933R:A1510,0 15,  00001299, 1, 0, 0, 0
20100112132942R:A1510,0 15,  00001299, 9, 0, 0, 0
20100112132946R:A1503,0 15,  00001299, 0, 0
20100112132947S:A1503,0015,  00001299,01,00
20100112132952R:U1500,0 15,  00001299, 0
20100112132952S:U1500,0 15,  00001299,00
20100112132955R:A1504,0 15,  00001299, 0, 0
20100112133032S:A1500,0015,  00001297,1, 0,00
20100112133639S:A1500,0015,  00000188,1, 0,00
20100112133831R:A1501,0 15,  00000020,0, 0
20100112133831R:A1510,0 15,  00000020, 1, 0, 0, 0
20100112133841R:A1510,0 15,  00000020, 9, 0, 0, 0
20100112133845R:A1503,0 15,  00000020, 0, 0
20100112133845S:A1503,0015,  00000020,01,00
20100112133849R:A1501,0 15,  00000104,0, 0
20100112133849R:A1510,0 15,  00000104, 1, 0, 1, 0
20100112133858R:A1510,0 15,  00000104, 9, 0, 1, 0
20100112133900R:U1500,0 15,  00000020, 0
20100112133900S:U1500,0 15,  00000020,00
20100112133909R:A1504,0 15,  00000020, 0, 0
20100112133909R:A1503,0 15,  00000104, 0, 0
20100112133910S:A1503,0015,  00000104,01,00
20100112133916R:U1500,0 15,  00000104, 0
20100112133916S:U1500,0 15,  00000104,00
20100112133949R:A1504,0 15,  00000104, 0, 0
20100112134001R:A1501,0 15,  00001149,0, 0
20100112134001R:A1510,0 15,  00001149, 1, 0, 0, 0
20100112134010R:A1510,0 15,  00001149, 9, 0, 0, 0
20100112134014R:A1503,0 15,  00001149, 0, 0
20100112134015S:A1503,0015,  00001149,01,00
20100112134020R:U1500,0 15,  00001149, 0
20100112134020S:U1500,0 15,  00001149,00
20100112134029R:A1504,0 15,  00001149, 0, 0
20100112134200S:A1500,0015,  00001161,1, 0,00
20100112134220S:A1500,0015,  00001109,1, 0,00
20100112134739R:A1501,0 15,  00001297,0, 0
20100112134739R:A1510,0 15,  00001297, 1, 0, 0, 0
20100112134748R:A1510,0 15,  00001297, 9, 0, 0, 0
20100112134753R:A1503,0 15,  00001297, 0, 0
20100112134753S:A1503,0015,  00001297,01,00
20100112134759R:U1500,0 15,  00001297, 0
20100112134759S:U1500,0 15,  00001297,00
20100112134801R:A1504,0 15,  00001297, 0, 0
20100112134826R:A1501,0 15,  00000188,0, 0
20100112134826R:A1510,0 15,  00000188, 1, 0, 0, 0
20100112134835R:A1510,0 15,  00000188, 9, 0, 0, 0
20100112134840R:A1503,0 15,  00000188, 0, 0
20100112134840S:A1503,0015,  00000188,01,00
20100112134846R:U1500,0 15,  00000188, 0
20100112134846S:U1500,0 15,  00000188,00
20100112134848R:A1504,0 15,  00000188, 0, 0
20100112135619R:A1501,0 15,  00001109,0, 0
20100112135619R:A1510,0 15,  00001109, 1, 0, 0, 0
20100112135629R:A1510,0 15,  00001109, 9, 0, 0, 0
20100112135633R:A1503,0 15,  00001109, 0, 0
20100112135633S:A1503,0015,  00001109,01,00
20100112135639R:U1500,0 15,  00001109, 0
20100112135639S:U1500,0 15,  00001109,00
20100112135642R:A1504,0 15,  00001109, 0, 0
20100112135705R:A1501,0 15,  00001161,0, 0
20100112135705R:A1510,0 15,  00001161, 1, 0, 0, 0
20100112135714R:A1510,0 15,  00001161, 9, 0, 0, 0
20100112135719R:A1503,0 15,  00001161, 0, 0
20100112135719S:A1503,0015,  00001161,01,00
20100112135725R:U1500,0 15,  00001161, 0
20100112135725S:U1500,0 15,  00001161,00
20100112135727R:A1504,0 15,  00001161, 0, 0
20100112135728R:I1503,0 15,0100, 0, 0, 0, 0
20100112135807S:A1500,0015,  00000029,1, 0,00
20100112135808R:I1503,0 15,0101, 0, 0, 0, 0
20100112135833S:A1500,0015,  00000054,1, 0,00
20100112140521S:A1500,0015,  00001149,1, 0,00
20100112140945R:A1501,0 15,  00000029,0, 0
20100112140945R:A1510,0 15,  00000029, 1, 0, 0, 0
20100112140954R:A1510,0 15,  00000029, 9, 0, 0, 0
20100112140959R:A1503,0 15,  00000029, 0, 0
20100112140959S:A1503,0015,  00000029,01,00
20100112141002R:A1501,0 15,  00000054,0, 0
20100112141002R:A1510,0 15,  00000054, 1, 0, 1, 0
20100112141011R:A1510,0 15,  00000054, 9, 0, 1, 0
20100112141013R:U1500,0 15,  00000029, 0
20100112141013S:U1500,0 15,  00000029,00
20100112141023R:A1504,0 15,  00000029, 0, 0
20100112141023R:A1503,0 15,  00000054, 0, 0
20100112141023S:A1503,0015,  00000054,01,00
20100112141029R:U1500,0 15,  00000054, 0
20100112141029S:U1500,0 15,  00000054,00
20100112141102R:A1504,0 15,  00000054, 0, 0
20100112141132S:A1500,0015,  00000104,1, 0,00
20100112141604R:A1501,0 15,  00001149,0, 0
20100112141604R:A1510,0 15,  00001149, 1, 0, 0, 0
20100112141613R:A1510,0 15,  00001149, 9, 0, 0, 0
20100112141617R:A1503,0 15,  00001149, 0, 0
20100112141617S:A1503,0015,  00001149,01,00
20100112141623R:U1500,0 15,  00001149, 0
20100112141623S:U1500,0 15,  00001149,00
20100112141626R:A1504,0 15,  00001149, 0, 0
20100112142429R:A1501,0 15,  00000104,0, 0
20100112142429R:A1510,0 15,  00000104, 1, 0, 0, 0
20100112142438R:A1510,0 15,  00000104, 9, 0, 0, 0
20100112142443R:A1503,0 15,  00000104, 0, 0
20100112142443S:A1503,0015,  00000104,01,00
20100112142449R:U1500,0 15,  00000104, 0
20100112142449S:U1500,0 15,  00000104,00
20100112142451R:A1504,0 15,  00000104, 0, 0
20100112142451R:I1503,0 15,0100, 0, 0, 0, 0
20100112142543S:A1500,0015,  00000096,1, 0,00
20100112142543R:I1503,0 15,0101, 0, 0, 0, 0
20100112142600S:A1500,0015,  00001299,1, 0,00
20100112142613S:A1500,0015,  00001296,1, 0,00
20100112143115S:A1500,0015,  00000020,1, 0,00
20100112143648R:A1501,0 15,  00001299,0, 0
20100112143648R:A1510,0 15,  00001299, 1, 0, 0, 0
20100112143653S:A1500,0015,  00001297,1, 0,00
20100112143657R:A1510,0 15,  00001299, 9, 0, 0, 0
20100112143702R:A1503,0 15,  00001299, 0, 0
20100112143702S:A1503,0015,  00001299,01,00
20100112143708R:U1500,0 15,  00001299, 0
20100112143708S:U1500,0 15,  00001299,00
20100112143710R:A1504,0 15,  00001299, 0, 0
20100112143805R:A1501,0 15,  00000096,0, 0
20100112143806R:A1510,0 15,  00000096, 1, 0, 0, 0
20100112143814R:A1510,0 15,  00000096, 9, 0, 0, 0
20100112143819R:A1503,0 15,  00000096, 0, 0
20100112143819S:A1503,0015,  00000096,01,00
20100112143822R:A1501,0 15,  00001296,0, 0
20100112143823R:A1510,0 15,  00001296, 1, 0, 1, 0
20100112143832R:A1510,0 15,  00001296, 9, 0, 1, 0
20100112143833R:U1500,0 15,  00000096, 0
20100112143834S:U1500,0 15,  00000096,00
20100112143843R:A1504,0 15,  00000096, 0, 0
20100112143843R:A1503,0 15,  00001296, 0, 0
20100112143844S:A1503,0015,  00001296,01,00
20100112143849R:U1500,0 15,  00001296, 0
20100112143849S:U1500,0 15,  00001296,00
20100112143923R:A1504,0 15,  00001296, 0, 0
20100112144045S:A1500,0015,  00000188,1, 0,00
20100112144227R:A1501,0 15,  00000020,0, 0
20100112144227R:A1510,0 15,  00000020, 1, 0, 0, 0
20100112144236R:A1510,0 15,  00000020, 9, 0, 0, 0
20100112144241R:A1503,0 15,  00000020, 0, 0
20100112144241S:A1503,0015,  00000020,01,00
20100112144247R:U1500,0 15,  00000020, 0
20100112144247S:U1500,0 15,  00000020,00
20100112144249R:A1504,0 15,  00000020, 0, 0
20100112144451S:A1500,0015,  00001109,1, 0,00
20100112144905S:A1500,0015,  00001161,1, 0,00
20100112145056R:A1501,0 15,  00001297,0, 0
20100112145056R:A1510,0 15,  00001297, 1, 0, 0, 0
20100112145105R:A1510,0 15,  00001297, 9, 0, 0, 0
20100112145109R:A1503,0 15,  00001297, 0, 0
20100112145110S:A1503,0015,  00001297,01,00
20100112145115R:U1500,0 15,  00001297, 0
20100112145115S:U1500,0 15,  00001297,00
20100112145118R:A1504,0 15,  00001297, 0, 0
20100112145153R:A1501,0 15,  00000188,0, 0
20100112145153R:A1510,0 15,  00000188, 1, 0, 0, 0
20100112145202R:A1510,0 15,  00000188, 9, 0, 0, 0
20100112145206R:A1503,0 15,  00000188, 0, 0
20100112145207S:A1503,0015,  00000188,01,00
20100112145212R:U1500,0 15,  00000188, 0
20100112145212S:U1500,0 15,  00000188,00
20100112145215R:A1504,0 15,  00000188, 0, 0
20100112145423S:A1500,0015,  00000104,1, 0,00
20100112145448S:A1500,0015,  00000096,1, 0,00
20100112145540R:A1501,0 15,  00001109,0, 0
20100112145540R:A1510,0 15,  00001109, 1, 0, 0, 0
20100112145549R:A1510,0 15,  00001109, 9, 0, 0, 0
20100112145553R:A1503,0 15,  00001109, 0, 0
20100112145554S:A1503,0015,  00001109,01,00
20100112145559R:U1500,0 15,  00001109, 0
20100112145600S:U1500,0 15,  00001109,00
20100112145602R:A1504,0 15,  00001109, 0, 0
20100112145724S:A1500,0015,  00001299,1, 0,00
20100112150014R:A1501,0 15,  00001161,0, 0
20100112150014R:A1510,0 15,  00001161, 1, 0, 0, 0
20100112150023R:A1510,0 15,  00001161, 9, 0, 0, 0
20100112150027R:A1503,0 15,  00001161, 0, 0
20100112150028S:A1503,0015,  00001161,01,00
20100112150033R:U1500,0 15,  00001161, 0
20100112150033S:U1500,0 15,  00001161,00
20100112150036R:A1504,0 15,  00001161, 0, 0
20100112150303S:A1500,0015,  00001296,1, 0,00
20100112150315S:A1500,0015,  00000020,1, 0,00
20100112150546S:A1500,0015,  00000089,1, 0,00
20100112150557R:A1501,0 15,  00000104,0, 0
20100112150557R:A1510,0 15,  00000104, 1, 0, 0, 0
20100112150606R:A1510,0 15,  00000104, 9, 0, 0, 0
20100112150610R:A1503,0 15,  00000104, 0, 0
20100112150611S:A1503,0015,  00000104,01,00
20100112150621R:A1501,0 15,  00000096,0, 0
20100112150621R:A1510,0 15,  00000096, 1, 0, 1, 0
20100112150626R:U1500,0 15,  00000104, 0
20100112150626S:U1500,0 15,  00000104,00
20100112150629R:A1504,0 15,  00000104, 0, 0
20100112150630R:A1510,0 15,  00000096, 9, 0, 0, 0
20100112150637R:A1503,0 15,  00000096, 0, 0
20100112150637S:A1503,0015,  00000096,01,00
20100112150643R:U1500,0 15,  00000096, 0
20100112150643S:U1500,0 15,  00000096,00
20100112150709R:A1504,0 15,  00000096, 0, 0
20100112150850R:A1501,0 15,  00001299,0, 0
20100112150850R:A1510,0 15,  00001299, 1, 0, 0, 0
20100112150859R:A1510,0 15,  00001299, 9, 0, 0, 0
20100112150904R:A1503,0 15,  00001299, 0, 0
20100112150904S:A1503,0015,  00001299,01,00
20100112150910R:U1500,0 15,  00001299, 0
20100112150910S:U1500,0 15,  00001299,00
20100112150913R:A1504,0 15,  00001299, 0, 0
20100112151048S:A1500,0015,  00000115,1, 0,00
20100112151417S:A1500,0015,  00001122,1, 0,00
20100112151508R:A1501,0 15,  00000020,0, 0
20100112151508R:A1510,0 15,  00000020, 1, 0, 0, 0
20100112151517R:A1510,0 15,  00000020, 9, 0, 0, 0
20100112151522R:A1503,0 15,  00000020, 0, 0
