20091201072225S:A1500,0015,  00001153,1, 0,00
20091201121942R:A1510,0 15,  00000094, 9, 0, 0, 0
20091201121947R:A1503,0 15,  00000094, 0, 0
20091201121947S:A1503,0015,  00000094,01,00
20091201121954R:A1501,0 15,  00001276,0, 0
20091201121954R:A1510,0 15,  00001276, 1, 0, 1, 0
20091201122003R:A1510,0 15,  00001276, 9, 0, 1, 0
20091201122005R:U1500,0 15,  00000094, 0
20091201122005S:U1500,0 15,  00000094,00
20091201122015R:A1504,0 15,  00000094, 0, 0
20091201122015R:A1503,0 15,  00001276, 0, 0
20091201122015S:A1503,0015,  00001276,01,00
20091201122019S:A1500,0015,  00001200,1, 0,00
20091201122021R:U1500,0 15,  00001276, 0
20091201122021S:U1500,0 15,  00001276,00
20091201122055R:A1504,0 15,  00001276, 0, 0
20091201122107R:A1501,0 15,  00001102,0, 0
20091201122107R:A1510,0 15,  00001102, 1, 0, 0, 0
20091201122116R:A1510,0 15,  00001102, 9, 0, 0, 0
20091201122120R:A1503,0 15,  00001102, 0, 0
20091201122121S:A1503,0015,  00001102,01,00
20091201122126R:U1500,0 15,  00001102, 0
20091201122126S:U1500,0 15,  00001102,00
20091201122135R:A1504,0 15,  00001102, 0, 0
20091201122243S:A1500,0015,  00001225,1, 0,00
20091201122323S:A1500,0015,  00001158,1, 0,00
20091201122336S:A1500,0015,  00000154,1, 0,00
20091201122708R:A1501,0 15,  00001266,0, 0
20091201122708R:A1510,0 15,  00001266, 1, 0, 0, 0
20091201122717R:A1510,0 15,  00001266, 9, 0, 0, 0
20091201122722R:A1503,0 15,  00001266, 0, 0
20091201122722S:A1503,0015,  00001266,01,00
20091201122724R:A1501,0 15,  00001262,0, 0
20091201122724R:A1510,0 15,  00001262, 1, 0, 1, 0
20091201122733R:A1510,0 15,  00001262, 9, 0, 1, 0
20091201122735R:U1500,0 15,  00001266, 0
20091201122735S:U1500,0 15,  00001266,00
20091201122745R:A1504,0 15,  00001266, 0, 0
20091201122745R:A1503,0 15,  00001262, 0, 0
20091201122745S:A1503,0015,  00001262,01,00
20091201122751R:U1500,0 15,  00001262, 0
20091201122751S:U1500,0 15,  00001262,00
20091201122824R:A1504,0 15,  00001262, 0, 0
20091201122836R:A1501,0 15,  00001007,0, 0
20091201122836R:A1510,0 15,  00001007, 1, 0, 0, 0
20091201122845R:A1510,0 15,  00001007, 9, 0, 0, 0
20091201122849R:A1503,0 15,  00001007, 0, 0
20091201122850S:A1503,0015,  00001007,01,00
20091201122855R:U1500,0 15,  00001007, 0
20091201122855S:U1500,0 15,  00001007,00
20091201122858R:A1504,0 15,  00001007, 0, 0
20091201122904S:A1500,0015,  00001159,1, 0,00
20091201122954R:A1501,0 15,  00001153,0, 0
20091201122954R:A1510,0 15,  00001153, 1, 0, 0, 0
20091201123003R:A1510,0 15,  00001153, 9, 0, 0, 0
20091201123007R:A1503,0 15,  00001153, 0, 0
20091201123008S:A1503,0015,  00001153,01,00
20091201123015R:A1501,0 15,  00000053,0, 0
20091201123015R:A1510,0 15,  00000053, 1, 0, 1, 0
20091201123024R:A1510,0 15,  00000053, 9, 0, 1, 0
20091201123026R:U1500,0 15,  00001153, 0
20091201123026S:U1500,0 15,  00001153,00
20091201123035R:A1504,0 15,  00001153, 0, 0
20091201123035R:A1503,0 15,  00000053, 0, 0
20091201123036S:A1503,0015,  00000053,01,00
20091201123041R:U1500,0 15,  00000053, 0
20091201123041S:U1500,0 15,  00000053,00
20091201123115R:A1504,0 15,  00000053, 0, 0
20091201123127R:A1501,0 15,  00001196,0, 0
20091201123127R:A1510,0 15,  00001196, 1, 0, 0, 0
20091201123136R:A1510,0 15,  00001196, 9, 0, 0, 0
20091201123140R:A1503,0 15,  00001196, 0, 0
20091201123141S:A1503,0015,  00001196,01,00
20091201123149R:A1501,0 15,  00001200,0, 0
20091201123149R:A1510,0 15,  00001200, 1, 0, 1, 0
20091201123158R:A1510,0 15,  00001200, 9, 0, 1, 0
20091201123200R:U1500,0 15,  00001196, 0
20091201123200S:U1500,0 15,  00001196,00
20091201123209R:A1504,0 15,  00001196, 0, 0
20091201123209R:A1503,0 15,  00001200, 0, 0
20091201123210S:A1503,0015,  00001200,01,00
20091201123215R:U1500,0 15,  00001200, 0
20091201123215S:U1500,0 15,  00001200,00
20091201123248R:A1504,0 15,  00001200, 0, 0
20091201123321S:A1500,0015,  00001217,1, 0,00
20091201123520R:A1501,0 15,  00001225,0, 0
20091201123520R:A1510,0 15,  00001225, 1, 0, 0, 0
20091201123529R:A1510,0 15,  00001225, 9, 0, 0, 0
20091201123533R:A1503,0 15,  00001225, 0, 0
20091201123534S:A1503,0015,  00001225,01,00
20091201123537R:A1501,0 15,  00001158,0, 0
20091201123537R:A1510,0 15,  00001158, 1, 0, 1, 0
20091201123546R:A1510,0 15,  00001158, 9, 0, 1, 0
20091201123548R:U1500,0 15,  00001225, 0
20091201123548S:U1500,0 15,  00001225,00
20091201123557R:A1504,0 15,  00001225, 0, 0
20091201123557R:A1503,0 15,  00001158, 0, 0
20091201123558S:A1503,0015,  00001158,01,00
20091201123603R:U1500,0 15,  00001158, 0
20091201123603S:U1500,0 15,  00001158,00
20091201123630R:A1504,0 15,  00001158, 0, 0
20091201123843S:A1500,0015,  00001198,1, 0,00
20091201123848R:A1501,0 15,  00000154,0, 0
20091201123848R:A1510,0 15,  00000154, 1, 0, 0, 0
20091201123857R:A1510,0 15,  00000154, 9, 0, 0, 0
20091201123902R:A1503,0 15,  00000154, 0, 0
20091201123902S:A1503,0015,  00000154,01,00
20091201123908R:U1500,0 15,  00000154, 0
20091201123908S:U1500,0 15,  00000154,00
20091201123911R:A1504,0 15,  00000154, 0, 0
20091201123916S:A1500,0015,  00001177,1, 0,00
20091201123945S:A1500,0015,  00001046,1, 0,00
20091201123958S:A1500,0015,  00001122,1, 0,00
20091201124106S:A1500,0015,  00000011,1, 0,00
20091201124525R:A1501,0 15,  00001159,0, 0
20091201124525R:A1510,0 15,  00001159, 1, 0, 0, 0
20091201124534R:A1510,0 15,  00001159, 9, 0, 0, 0
20091201124539R:A1503,0 15,  00001159, 0, 0
20091201124539S:A1503,0015,  00001159,01,00
20091201124545R:U1500,0 15,  00001159, 0
20091201124545S:U1500,0 15,  00001159,00
20091201124547R:A1504,0 15,  00001159, 0, 0
20091201124738R:A1501,0 15,  00001217,0, 0
20091201124738R:A1510,0 15,  00001217, 1, 0, 0, 0
20091201124747R:A1510,0 15,  00001217, 9, 0, 0, 0
20091201124751R:A1503,0 15,  00001217, 0, 0
20091201124752S:A1503,0015,  00001217,01,00
20091201124757R:U1500,0 15,  00001217, 0
20091201124757S:U1500,0 15,  00001217,00
20091201124800R:A1504,0 15,  00001217, 0, 0
20091201125103R:A1501,0 15,  00001198,0, 0
20091201125103R:A1510,0 15,  00001198, 1, 0, 0, 0
20091201125112R:A1510,0 15,  00001198, 9, 0, 0, 0
20091201125117R:A1503,0 15,  00001198, 0, 0
20091201125117S:A1503,0015,  00001198,01,00
20091201125125R:A1501,0 15,  00001122,0, 0
20091201125125R:A1510,0 15,  00001122, 1, 0, 1, 0
20091201125134R:A1510,0 15,  00001122, 9, 0, 1, 0
20091201125136R:U1500,0 15,  00001198, 0
20091201125136S:U1500,0 15,  00001198,00
20091201125145R:A1504,0 15,  00001198, 0, 0
20091201125145R:A1503,0 15,  00001122, 0, 0
20091201125146S:A1503,0015,  00001122,01,00
20091201125152R:U1500,0 15,  00001122, 0
20091201125152S:U1500,0 15,  00001122,00
20091201125206S:A1500,0015,  00000158,1, 0,00
20091201125218S:A1500,0015,  00001285,1, 0,00
20091201125225R:A1504,0 15,  00001122, 0, 0
20091201125548R:A1501,0 15,  00001177,0, 0
20091201125548R:A1510,0 15,  00001177, 1, 0, 0, 0
20091201125558R:A1510,0 15,  00001177, 9, 0, 0, 0
20091201125602R:A1503,0 15,  00001177, 0, 0
20091201125602S:A1503,0015,  00001177,01,00
20091201125605R:A1501,0 15,  00001046,0, 0
20091201125605R:A1510,0 15,  00001046, 1, 0, 1, 0
20091201125614R:A1510,0 15,  00001046, 9, 0, 1, 0
20091201125616R:U1500,0 15,  00001177, 0
20091201125616S:U1500,0 15,  00001177,00
20091201125625R:A1504,0 15,  00001177, 0, 0
20091201125625R:A1503,0 15,  00001046, 0, 0
20091201125626S:A1503,0015,  00001046,01,00
20091201125631R:U1500,0 15,  00001046, 0
20091201125631S:U1500,0 15,  00001046,00
20091201125705R:A1504,0 15,  00001046, 0, 0
20091201125716R:A1501,0 15,  00000011,0, 0
20091201125716R:A1510,0 15,  00000011, 1, 0, 0, 0
20091201125725R:A1510,0 15,  00000011, 9, 0, 0, 0
20091201125730R:A1503,0 15,  00000011, 0, 0
20091201125730S:A1503,0015,  00000011,01,00
20091201125736R:U1500,0 15,  00000011, 0
20091201125736S:U1500,0 15,  00000011,00
20091201125745R:A1504,0 15,  00000011, 0, 0
20091201125754S:A1500,0015,  00001116,1, 0,00
20091201125813S:A1500,0015,  00000181,1, 0,00
20091201125825S:A1500,0015,  00001276,1, 0,00
20091201130310R:A1501,0 15,  00001285,0, 0
20091201130310R:A1510,0 15,  00001285, 1, 0, 0, 0
20091201130319R:A1510,0 15,  00001285, 9, 0, 0, 0
20091201130323R:A1503,0 15,  00001285, 0, 0
20091201130324S:A1503,0015,  00001285,01,00
20091201130329R:U1500,0 15,  00001285, 0
20091201130329S:U1500,0 15,  00001285,00
20091201130332R:A1504,0 15,  00001285, 0, 0
20091201130520R:A1501,0 15,  00000158,0, 0
20091201130520R:A1510,0 15,  00000158, 1, 0, 0, 0
20091201130529R:A1510,0 15,  00000158, 9, 0, 0, 0
20091201130533R:A1503,0 15,  00000158, 0, 0
20091201130534S:A1503,0015,  00000158,01,00
20091201130539R:U1500,0 15,  00000158, 0
20091201130539S:U1500,0 15,  00000158,00
20091201130542R:A1504,0 15,  00000158, 0, 0
20091201130638S:A1500,0015,  00001102,1, 0,00
20091201130649S:A1500,0015,  00001266,1, 0,00
20091201130704S:A1500,0015,  00001262,1, 0,00
20091201130721S:A1500,0015,  00001007,1, 0,00
20091201130738S:A1500,0015,  00000054,1, 0,00
20091201131019R:A1501,0 15,  00000181,0, 0
20091201131019R:A1510,0 15,  00000181, 1, 0, 0, 0
20091201131028R:A1510,0 15,  00000181, 9, 0, 0, 0
20091201131032R:A1503,0 15,  00000181, 0, 0
20091201131033S:A1503,0015,  00000181,01,00
20091201131038R:U1500,0 15,  00000181, 0
20091201131038S:U1500,0 15,  00000181,00
20091201131041R:A1504,0 15,  00000181, 0, 0
20091201131057S:A1500,0015,  00000088,1, 0,00
20091201131536R:A1501,0 15,  00001116,0, 0
20091201131537R:A1510,0 15,  00001116, 1, 0, 0, 0
20091201131546R:A1510,0 15,  00001116, 9, 0, 0, 0
20091201131550R:A1503,0 15,  00001116, 0, 0
20091201131550S:A1503,0015,  00001116,01,00
20091201131553R:A1501,0 15,  00001276,0, 0
20091201131553R:A1510,0 15,  00001276, 1, 0, 1, 0
20091201131603R:A1510,0 15,  00001276, 9, 0, 1, 0
20091201131605R:U1500,0 15,  00001116, 0
20091201131605S:U1500,0 15,  00001116,00
20091201131614R:A1504,0 15,  00001116, 0, 0
20091201131614R:A1503,0 15,  00001276, 0, 0
20091201131614S:A1503,0015,  00001276,01,00
20091201131620R:U1500,0 15,  00001276, 0
20091201131620S:U1500,0 15,  00001276,00
20091201131625S:A1500,0015,  00001153,1, 0,00
20091201131637S:A1500,0015,  00000053,1, 0,00
20091201131653R:A1504,0 15,  00001276, 0, 0
20091201132044R:A1501,0 15,  00001102,0, 0
20091201132045R:A1510,0 15,  00001102, 1, 0, 0, 0
20091201132054R:A1510,0 15,  00001102, 9, 0, 0, 0
20091201132058R:A1503,0 15,  00001102, 0, 0
20091201132058S:A1503,0015,  00001102,01,00
20091201132105R:A1501,0 15,  00001262,0, 0
20091201132105R:A1510,0 15,  00001262, 1, 0, 1, 0
20091201132115R:A1510,0 15,  00001262, 9, 0, 1, 0
20091201132117R:U1500,0 15,  00001102, 0
20091201132117S:U1500,0 15,  00001102,00
20091201132126R:A1504,0 15,  00001102, 0, 0
20091201132126R:A1503,0 15,  00001262, 0, 0
20091201132127S:A1503,0015,  00001262,01,00
20091201132132R:U1500,0 15,  00001262, 0
20091201132132S:U1500,0 15,  00001262,00
20091201132206R:A1504,0 15,  00001262, 0, 0
20091201132218R:A1501,0 15,  00000054,0, 0
20091201132218R:A1510,0 15,  00000054, 1, 0, 0, 0
20091201132227R:A1510,0 15,  00000054, 9, 0, 0, 0
20091201132231R:A1503,0 15,  00000054, 0, 0
20091201132231S:A1503,0015,  00000054,01,00
20091201132237R:U1500,0 15,  00000054, 0
20091201132237S:U1500,0 15,  00000054,00
20091201132240R:A1504,0 15,  00000054, 0, 0
20091201132353S:A1500,0015,  00001196,1, 0,00
20091201132514R:A1501,0 15,  00001266,0, 0
20091201132514R:A1510,0 15,  00001266, 1, 0, 0, 0
20091201132524R:A1510,0 15,  00001266, 9, 0, 0, 0
20091201132528R:A1503,0 15,  00001266, 0, 0
20091201132528S:A1503,0015,  00001266,01,00
20091201132530R:A1501,0 15,  00001007,0, 0
20091201132531R:A1510,0 15,  00001007, 1, 0, 1, 0
20091201132540R:A1510,0 15,  00001007, 9, 0, 1, 0
20091201132542R:U1500,0 15,  00001266, 0
20091201132542S:U1500,0 15,  00001266,00
20091201132551R:A1504,0 15,  00001266, 0, 0
20091201132551R:A1503,0 15,  00001007, 0, 0
20091201132552S:A1503,0015,  00001007,01,00
20091201132557R:U1500,0 15,  00001007, 0
20091201132557S:U1500,0 15,  00001007,00
20091201132630R:A1504,0 15,  00001007, 0, 0
20091201132642R:A1501,0 15,  00000088,0, 0
20091201132642R:A1510,0 15,  00000088, 1, 0, 0, 0
20091201132651R:A1510,0 15,  00000088, 9, 0, 0, 0
20091201132656R:A1503,0 15,  00000088, 0, 0
20091201132656S:A1503,0015,  00000088,01,00
20091201132702R:U1500,0 15,  00000088, 0
20091201132702S:U1500,0 15,  00000088,00
20091201132711R:A1504,0 15,  00000088, 0, 0
20091201133000S:A1500,0015,  00000094,1, 0,00
20091201133026R:A1501,0 15,  00001153,0, 0
20091201133026R:A1510,0 15,  00001153, 1, 0, 0, 0
20091201133035R:A1510,0 15,  00001153, 9, 0, 0, 0
20091201133040R:A1503,0 15,  00001153, 0, 0
20091201133040S:A1503,0015,  00001153,01,00
20091201133046R:U1500,0 15,  00001153, 0
20091201133046S:U1500,0 15,  00001153,00
20091201133048R:A1504,0 15,  00001153, 0, 0
20091201133100R:A1501,0 15,  00000053,0, 0
20091201133100R:A1510,0 15,  00000053, 1, 0, 0, 0
20091201133109R:A1510,0 15,  00000053, 9, 0, 0, 0
20091201133114R:A1503,0 15,  00000053, 0, 0
20091201133114S:A1503,0015,  00000053,01,00
20091201133120R:U1500,0 15,  00000053, 0
20091201133120S:U1500,0 15,  00000053,00
20091201133124S:A1500,0015,  00001200,1, 0,00
20091201133128R:A1504,0 15,  00000053, 0, 0
20091201133201S:A1500,0015,  00000154,1, 0,00
20091201133512S:A1500,0015,  00001225,1, 0,00
20091201133912R:A1501,0 15,  00001196,0, 0
20091201133912R:A1510,0 15,  00001196, 1, 0, 0, 0
20091201133921R:A1510,0 15,  00001196, 9, 0, 0, 0
20091201133926R:A1503,0 15,  00001196, 0, 0
20091201133926S:A1503,0015,  00001196,01,00
20091201133932R:U1500,0 15,  00001196, 0
20091201133932S:U1500,0 15,  00001196,00
20091201133935R:A1504,0 15,  00001196, 0, 0
20091201134146R:A1501,0 15,  00000094,0, 0
20091201134146R:A1510,0 15,  00000094, 1, 0, 0, 0
20091201134155R:A1510,0 15,  00000094, 9, 0, 0, 0
20091201134200R:A1503,0 15,  00000094, 0, 0
20091201134200S:A1503,0015,  00000094,01,00
20091201134206R:U1500,0 15,  00000094, 0
20091201134206S:U1500,0 15,  00000094,00
20091201134208R:A1504,0 15,  00000094, 0, 0
20091201134216S:A1500,0015,  00001158,1, 0,00
20091201134237R:A1501,0 15,  00001200,0, 0
20091201134237R:A1510,0 15,  00001200, 1, 0, 0, 0
20091201134246R:A1510,0 15,  00001200, 9, 0, 0, 0
20091201134250R:A1503,0 15,  00001200, 0, 0
20091201134251S:A1503,0015,  00001200,01,00
20091201134254R:A1501,0 15,  00000154,0, 0
20091201134254R:A1510,0 15,  00000154, 1, 0, 1, 0
20091201134303R:A1510,0 15,  00000154, 9, 0, 1, 0
20091201134305R:U1500,0 15,  00001200, 0
20091201134305S:U1500,0 15,  00001200,00
20091201134314R:A1504,0 15,  00001200, 0, 0
20091201134314R:A1503,0 15,  00000154, 0, 0
20091201134315S:A1503,0015,  00000154,01,00
20091201134320R:U1500,0 15,  00000154, 0
20091201134320S:U1500,0 15,  00000154,00
20091201134347R:A1504,0 15,  00000154, 0, 0
20091201134453S:A1500,0015,  00000179,1, 0,00
20091201134608R:A1501,0 15,  00001225,0, 0
20091201134608R:A1510,0 15,  00001225, 1, 0, 0, 0
20091201134617R:A1510,0 15,  00001225, 9, 0, 0, 0
20091201134622R:A1503,0 15,  00001225, 0, 0
20091201134622S:A1503,0015,  00001225,01,00
20091201134628R:U1500,0 15,  00001225, 0
20091201134628S:U1500,0 15,  00001225,00
20091201134631R:A1504,0 15,  00001225, 0, 0
20091201135052S:A1500,0015,  00001159,1, 0,00
20091201135120S:A1500,0015,  00001217,1, 0,00
20091201135322R:A1501,0 15,  00001158,0, 0
20091201135322R:A1510,0 15,  00001158, 1, 0, 0, 0
20091201135331R:A1510,0 15,  00001158, 9, 0, 0, 0
20091201135335R:A1503,0 15,  00001158, 0, 0
20091201135336S:A1503,0015,  00001158,01,00
20091201135341R:U1500,0 15,  00001158, 0
20091201135341S:U1500,0 15,  00001158,00
20091201135344R:A1504,0 15,  00001158, 0, 0
20091201135507S:A1500,0015,  00001198,1, 0,00
20091201135518R:A1501,0 15,  00000179,0, 0
20091201135518R:A1510,0 15,  00000179, 1, 0, 0, 0
20091201135519S:A1500,0015,  00000011,1, 0,00
20091201135527R:A1510,0 15,  00000179, 9, 0, 0, 0
20091201135532R:A1503,0 15,  00000179, 0, 0
20091201135532S:A1503,0015,  00000179,01,00
20091201135538R:U1500,0 15,  00000179, 0
20091201135538S:U1500,0 15,  00000179,00
20091201135541R:A1504,0 15,  00000179, 0, 0
20091201140017S:A1500,0015,  00001122,1, 0,00
20091201140041S:A1500,0015,  00001046,1, 0,00
20091201140249R:A1501,0 15,  00001159,0, 0
20091201140249R:A1510,0 15,  00001159, 1, 0, 0, 0
20091201140258R:A1510,0 15,  00001159, 9, 0, 0, 0
20091201140302R:A1503,0 15,  00001159, 0, 0
20091201140303S:A1503,0015,  00001159,01,00
20091201140306R:A1501,0 15,  00001217,0, 0
20091201140306R:A1510,0 15,  00001217, 1, 0, 1, 0
20091201140315R:A1510,0 15,  00001217, 9, 0, 1, 0
20091201140317R:U1500,0 15,  00001159, 0
20091201140317S:U1500,0 15,  00001159,00
20091201140326R:A1504,0 15,  00001159, 0, 0
20091201140326R:A1503,0 15,  00001217, 0, 0
20091201140327S:A1503,0015,  00001217,01,00
20091201140333R:U1500,0 15,  00001217, 0
20091201140333S:U1500,0 15,  00001217,00
20091201140406R:A1504,0 15,  00001217, 0, 0
20091201140616R:A1501,0 15,  00001198,0, 0
20091201140616R:A1510,0 15,  00001198, 1, 0, 0, 0
20091201140625R:A1510,0 15,  00001198, 9, 0, 0, 0
20091201140630R:A1503,0 15,  00001198, 0, 0
20091201140630S:A1503,0015,  00001198,01,00
20091201140640R:A1501,0 15,  00000011,0, 0
20091201140641R:A1510,0 15,  00000011, 1, 0, 1, 0
20091201140646R:U1500,0 15,  00001198, 0
20091201140646S:U1500,0 15,  00001198,00
20091201140649R:A1504,0 15,  00001198, 0, 0
20091201140650R:A1510,0 15,  00000011, 9, 0, 0, 0
20091201140657R:A1503,0 15,  00000011, 0, 0
20091201140657S:A1503,0015,  00000011,01,00
20091201140703R:U1500,0 15,  00000011, 0
20091201140703S:U1500,0 15,  00000011,00
20091201140728R:A1504,0 15,  00000011, 0, 0
20091201141007S:A1500,0015,  00001177,1, 0,00
20091201141129R:A1501,0 15,  00001122,0, 0
20091201141129R:A1510,0 15,  00001122, 1, 0, 0, 0
20091201141138R:A1510,0 15,  00001122, 9, 0, 0, 0
20091201141142R:A1503,0 15,  00001122, 0, 0
20091201141143S:A1503,0015,  00001122,01,00
20091201141148R:U1500,0 15,  00001122, 0
20091201141148S:U1500,0 15,  00001122,00
20091201141151R:A1504,0 15,  00001122, 0, 0
20091201141203R:A1501,0 15,  00001046,0, 0
20091201141203R:A1510,0 15,  00001046, 1, 0, 0, 0
20091201141212R:A1510,0 15,  00001046, 9, 0, 0, 0
20091201141217R:A1503,0 15,  00001046, 0, 0
20091201141217S:A1503,0015,  00001046,01,00
20091201141223S:A1500,0015,  00001018,1, 0,00
20091201141223R:U1500,0 15,  00001046, 0
20091201141223S:U1500,0 15,  00001046,00
20091201141226R:A1504,0 15,  00001046, 0, 0
20091201141245S:A1500,0015,  00001045,1, 0,00
20091201141625S:A1500,0015,  00001284,1, 0,00
20091201141853S:A1500,0015,  00000034,1, 0,00
20091201142128R:A1501,0 15,  00001177,0, 0
20091201142128R:A1510,0 15,  00001177, 1, 0, 0, 0
20091201142137R:A1510,0 15,  00001177, 9, 0, 0, 0
20091201142142R:A1503,0 15,  00001177, 0, 0
20091201142142S:A1503,0015,  00001177,01,00
20091201142148R:U1500,0 15,  00001177, 0
20091201142148S:U1500,0 15,  00001177,00
20091201142150R:A1504,0 15,  00001177, 0, 0
20091201142413R:A1501,0 15,  00001018,0, 0
20091201142413R:A1510,0 15,  00001018, 1, 0, 0, 0
20091201142422R:A1510,0 15,  00001018, 9, 0, 0, 0
20091201142427R:A1503,0 15,  00001018, 0, 0
20091201142427S:A1503,0015,  00001018,01,00
20091201142435R:A1501,0 15,  00001045,0, 0
20091201142435R:A1510,0 15,  00001045, 1, 0, 1, 0
20091201142444R:A1510,0 15,  00001045, 9, 0, 1, 0
20091201142446R:U1500,0 15,  00001018, 0
20091201142446S:U1500,0 15,  00001018,00
20091201142455R:A1504,0 15,  00001018, 0, 0
20091201142455R:A1503,0 15,  00001045, 0, 0
20091201142456S:A1503,0015,  00001045,01,00
20091201142502R:U1500,0 15,  00001045, 0
20091201142502S:U1500,0 15,  00001045,00
20091201142524S:A1500,0015,  00001195,1, 0,00
20091201142535R:A1504,0 15,  00001045, 0, 0
20091201142729S:A1500,0015,  00001290,1, 0,00
20091201142745S:A1500,0015,  00001200,1, 0,00
20091201142758S:A1500,0015,  00001017,1, 0,00
20091201142824R:A1501,0 15,  00001284,0, 0
20091201142824R:A1510,0 15,  00001284, 1, 0, 0, 0
20091201142833R:A1510,0 15,  00001284, 9, 0, 0, 0
20091201142837R:A1503,0 15,  00001284, 0, 0
20091201142838S:A1503,0015,  00001284,01,00
20091201142843R:U1500,0 15,  00001284, 0
20091201142843S:U1500,0 15,  00001284,00
20091201142846R:A1504,0 15,  00001284, 0, 0
20091201143048R:A1501,0 15,  00000034,0, 0
20091201143048R:A1510,0 15,  00000034, 1, 0, 0, 0
20091201143057R:A1510,0 15,  00000034, 9, 0, 0, 0
20091201143102R:A1503,0 15,  00000034, 0, 0
20091201143102S:A1503,0015,  00000034,01,00
20091201143108R:U1500,0 15,  00000034, 0
20091201143108S:U1500,0 15,  00000034,00
20091201143110R:A1504,0 15,  00000034, 0, 0
20091201143443S:A1500,0015,  00001292,1, 0,00
20091201143733R:A1501,0 15,  00001195,0, 0
20091201143733R:A1510,0 15,  00001195, 1, 0, 0, 0
20091201143742R:A1510,0 15,  00001195, 9, 0, 0, 0
20091201143746R:A1503,0 15,  00001195, 0, 0
20091201143747S:A1503,0015,  00001195,01,00
20091201143752R:U1500,0 15,  00001195, 0
20091201143752S:U1500,0 15,  00001195,00
20091201143755R:A1504,0 15,  00001195, 0, 0
20091201144003R:A1501,0 15,  00001290,0, 0
20091201144003R:A1510,0 15,  00001290, 1, 0, 0, 0
20091201144011R:A1510,0 15,  00001290, 9, 0, 0, 0
20091201144016R:A1503,0 15,  00001290, 0, 0
20091201144016S:A1503,0015,  00001290,01,00
20091201144022S:A1500,0015,  00000094,1, 0,00
20091201144023R:A1501,0 15,  00001200,0, 0
20091201144023R:A1510,0 15,  00001200, 1, 0, 1, 0
20091201144032R:A1510,0 15,  00001200, 9, 0, 1, 0
20091201144034R:U1500,0 15,  00001290, 0
20091201144034S:U1500,0 15,  00001290,00
20091201144036S:A1500,0015,  00001122,1, 0,00
20091201144044R:A1504,0 15,  00001290, 0, 0
20091201144044R:A1503,0 15,  00001200, 0, 0
20091201144045S:A1503,0015,  00001200,01,00
20091201144056R:A1501,0 15,  00001017,0, 0
20091201144056R:A1510,0 15,  00001017, 1, 0, 1, 0
20091201144058S:A1500,0015,  00001046,1, 0,00
20091201144101R:U1500,0 15,  00001200, 0
20091201144101S:U1500,0 15,  00001200,00
20091201144105R:A1510,0 15,  00001017, 9, 0, 0, 0
20091201144111S:A1500,0015,  00001021,1, 0,00
20091201144123R:A1504,0 15,  00001200, 0, 0
20091201144123R:A1503,0 15,  00001017, 0, 0
20091201144124S:A1503,0015,  00001017,01,00
20091201144127S:A1500,0015,  00001284,1, 0,00
20091201144130R:U1500,0 15,  00001017, 0
20091201144130S:U1500,0 15,  00001017,00
20091201144157R:A1504,0 15,  00001017, 0, 0
20091201144703R:A1501,0 15,  00001292,0, 0
20091201144703R:A1510,0 15,  00001292, 1, 0, 0, 0
20091201144712R:A1510,0 15,  00001292, 9, 0, 0, 0
20091201144717R:A1503,0 15,  00001292, 0, 0
20091201144717S:A1503,0015,  00001292,01,00
20091201144723R:U1500,0 15,  00001292, 0
20091201144723S:U1500,0 15,  00001292,00
20091201144726R:A1504,0 15,  00001292, 0, 0
20091201144839S:A1500,0015,  00001177,1, 0,00
20091201144852S:A1500,0015,  00001018,1, 0,00
20091201144908S:A1500,0015,  00000087,1, 0,00
20091201144925S:A1500,0015,  00001045,1, 0,00
20091201145147S:A1500,0015,  00000130,1, 0,00
20091201145300R:A1501,0 15,  00000094,0, 0
20091201145300R:A1510,0 15,  00000094, 1, 0, 0, 0
20091201145309R:A1510,0 15,  00000094, 9, 0, 0, 0
20091201145313R:A1503,0 15,  00000094, 0, 0
20091201145314S:A1503,0015,  00000094,01,00
20091201145321R:A1501,0 15,  00001122,0, 0
20091201145321R:A1510,0 15,  00001122, 1, 0, 1, 0
20091201145330R:A1510,0 15,  00001122, 9, 0, 1, 0
20091201145332R:U1500,0 15,  00000094, 0
20091201145332S:U1500,0 15,  00000094,00
20091201145341R:A1504,0 15,  00000094, 0, 0
20091201145341R:A1503,0 15,  00001122, 0, 0
20091201145342S:A1503,0015,  00001122,01,00
20091201145348R:U1500,0 15,  00001122, 0
20091201145348S:U1500,0 15,  00001122,00
20091201145421R:A1504,0 15,  00001122, 0, 0
20091201145433R:A1501,0 15,  00001021,0, 0
20091201145433R:A1510,0 15,  00001021, 1, 0, 0, 0
20091201145442R:A1510,0 15,  00001021, 9, 0, 0, 0
20091201145447R:A1503,0 15,  00001021, 0, 0
20091201145447S:A1503,0015,  00001021,01,00
20091201145453R:U1500,0 15,  00001021, 0
20091201145453S:U1500,0 15,  00001021,00
20091201145501R:A1504,0 15,  00001021, 0, 0
20091201145715S:A1500,0015,  00000049,1, 0,00
20091201145727R:A1501,0 15,  00001046,0, 0
20091201145727R:A1510,0 15,  00001046, 1, 0, 0, 0
20091201145736R:A1510,0 15,  00001046, 9, 0, 0, 0
20091201145741R:A1503,0 15,  00001046, 0, 0
20091201145741S:A1503,0015,  00001046,01,00
20091201145744R:A1501,0 15,  00001284,0, 0
