20100120072329S:A1500,0015,  00001029,1, 0,00
20100120122002R:U1500,0 15,  00001256, 0
20100120122002S:U1500,0 15,  00001256,00
20100120122012R:A1504,0 15,  00001256, 0, 0
20100120122012R:A1503,0 15,  00001043, 0, 0
20100120122013S:A1503,0015,  00001043,01,00
20100120122018R:U1500,0 15,  00001043, 0
20100120122018S:U1500,0 15,  00001043,00
20100120122039R:A1504,0 15,  00001043, 0, 0
20100120122050R:A1501,0 15,  00001278,0, 0
20100120122051R:A1510,0 15,  00001278, 1, 0, 0, 0
20100120122100R:A1510,0 15,  00001278, 9, 0, 0, 0
20100120122104R:A1503,0 15,  00001278, 0, 0
20100120122105S:A1503,0015,  00001278,01,00
20100120122107R:A1501,0 15,  00000135,0, 0
20100120122107R:A1510,0 15,  00000135, 1, 0, 1, 0
20100120122117R:A1510,0 15,  00000135, 9, 0, 1, 0
20100120122119R:U1500,0 15,  00001278, 0
20100120122119S:U1500,0 15,  00001278,00
20100120122128R:A1504,0 15,  00001278, 0, 0
20100120122128R:A1503,0 15,  00000135, 0, 0
20100120122128S:A1503,0015,  00000135,01,00
20100120122134R:U1500,0 15,  00000135, 0
20100120122134S:U1500,0 15,  00000135,00
20100120122155R:A1504,0 15,  00000135, 0, 0
20100120122316S:A1500,0015,  00000141,1, 0,00
20100120122331S:A1500,0015,  00000164,1, 0,00
20100120122500R:A1501,0 15,  00000032,0, 0
20100120122501R:A1510,0 15,  00000032, 1, 0, 0, 0
20100120122510R:A1510,0 15,  00000032, 9, 0, 0, 0
20100120122514R:A1503,0 15,  00000032, 0, 0
20100120122514S:A1503,0015,  00000032,01,00
20100120122522R:A1501,0 15,  00001197,0, 0
20100120122522R:A1510,0 15,  00001197, 1, 0, 1, 0
20100120122531R:A1510,0 15,  00001197, 9, 0, 1, 0
20100120122533R:U1500,0 15,  00000032, 0
20100120122533S:U1500,0 15,  00000032,00
20100120122543R:A1504,0 15,  00000032, 0, 0
20100120122543R:A1503,0 15,  00001197, 0, 0
20100120122543S:A1503,0015,  00001197,01,00
20100120122549R:U1500,0 15,  00001197, 0
20100120122549S:U1500,0 15,  00001197,00
20100120122622R:A1504,0 15,  00001197, 0, 0
20100120122923R:A1501,0 15,  00000024,0, 0
20100120122923R:A1510,0 15,  00000024, 1, 0, 0, 0
20100120122932R:A1510,0 15,  00000024, 9, 0, 0, 0
20100120122936R:A1503,0 15,  00000024, 0, 0
20100120122937S:A1503,0015,  00000024,01,00
20100120122942R:U1500,0 15,  00000024, 0
20100120122942S:U1500,0 15,  00000024,00
20100120122945R:A1504,0 15,  00000024, 0, 0
20100120123344R:A1501,0 15,  00000173,0, 0
20100120123344R:A1510,0 15,  00000173, 1, 0, 0, 0
20100120123353R:A1510,0 15,  00000173, 9, 0, 0, 0
20100120123358R:A1503,0 15,  00000173, 0, 0
20100120123358S:A1503,0015,  00000173,01,00
20100120123404R:U1500,0 15,  00000173, 0
20100120123404S:U1500,0 15,  00000173,00
20100120123407R:A1504,0 15,  00000173, 0, 0
20100120123438R:A1501,0 15,  00000141,0, 0
20100120123438R:A1510,0 15,  00000141, 1, 0, 0, 0
20100120123447R:A1510,0 15,  00000141, 9, 0, 0, 0
20100120123452R:A1503,0 15,  00000141, 0, 0
20100120123452S:A1503,0015,  00000141,01,00
20100120123458R:U1500,0 15,  00000141, 0
20100120123458S:U1500,0 15,  00000141,00
20100120123501R:A1504,0 15,  00000141, 0, 0
20100120123529S:A1500,0015,  00000049,1, 0,00
20100120123541S:A1500,0015,  00000097,1, 0,00
20100120123811R:A1501,0 15,  00000164,0, 0
20100120123811R:A1510,0 15,  00000164, 1, 0, 0, 0
20100120123821R:A1510,0 15,  00000164, 9, 0, 0, 0
20100120123825R:A1503,0 15,  00000164, 0, 0
20100120123825S:A1503,0015,  00000164,01,00
20100120123831R:U1500,0 15,  00000164, 0
20100120123831S:U1500,0 15,  00000164,00
20100120123834R:A1504,0 15,  00000164, 0, 0
20100120123843S:A1500,0015,  00001130,1, 0,00
20100120123855S:A1500,0015,  00001272,1, 0,00
20100120124140S:A1500,0015,  00001256,1, 0,00
20100120124643R:A1501,0 15,  00000049,0, 0
20100120124643R:A1510,0 15,  00000049, 1, 0, 0, 0
20100120124644S:A1500,0015,  00001043,1, 0,00
20100120124652R:A1510,0 15,  00000049, 9, 0, 0, 0
20100120124656R:A1503,0 15,  00000049, 0, 0
20100120124657S:A1503,0015,  00000049,01,00
20100120124702R:U1500,0 15,  00000049, 0
20100120124702S:U1500,0 15,  00000049,00
20100120124705R:A1504,0 15,  00000049, 0, 0
20100120124807R:A1501,0 15,  00000097,0, 0
20100120124807R:A1510,0 15,  00000097, 1, 0, 0, 0
20100120124816R:A1510,0 15,  00000097, 9, 0, 0, 0
20100120124820R:A1503,0 15,  00000097, 0, 0
20100120124821S:A1503,0015,  00000097,01,00
20100120124826R:U1500,0 15,  00000097, 0
20100120124826S:U1500,0 15,  00000097,00
20100120124829R:A1504,0 15,  00000097, 0, 0
20100120125023R:A1501,0 15,  00001130,0, 0
20100120125023R:A1510,0 15,  00001130, 1, 0, 0, 0
20100120125032R:A1510,0 15,  00001130, 9, 0, 0, 0
20100120125037R:A1503,0 15,  00001130, 0, 0
20100120125037S:A1503,0015,  00001130,01,00
20100120125043R:U1500,0 15,  00001130, 0
20100120125043S:U1500,0 15,  00001130,00
20100120125046R:A1504,0 15,  00001130, 0, 0
20100120125115S:A1500,0015,  00000135,1, 0,00
20100120125208S:A1500,0015,  00000041,1, 0,00
20100120125453S:A1500,0015,  00001278,1, 0,00
20100120125814R:A1501,0 15,  00001272,0, 0
20100120125814R:A1510,0 15,  00001272, 1, 0, 0, 0
20100120125823R:A1510,0 15,  00001272, 9, 0, 0, 0
20100120125828R:A1503,0 15,  00001272, 0, 0
20100120125828S:A1503,0015,  00001272,01,00
20100120125836R:A1501,0 15,  00001256,0, 0
20100120125836R:A1510,0 15,  00001256, 1, 0, 1, 0
20100120125845R:A1510,0 15,  00001256, 9, 0, 1, 0
20100120125847R:U1500,0 15,  00001272, 0
20100120125847S:U1500,0 15,  00001272,00
20100120125856R:A1504,0 15,  00001272, 0, 0
20100120125857R:A1503,0 15,  00001256, 0, 0
20100120125857S:A1503,0015,  00001256,01,00
20100120125900S:A1500,0015,  00001115,1, 0,00
20100120125903R:U1500,0 15,  00001256, 0
20100120125903S:U1500,0 15,  00001256,00
20100120125923S:A1500,0015,  00000122,1, 0,00
20100120125936R:A1504,0 15,  00001256, 0, 0
20100120125947R:A1501,0 15,  00001043,0, 0
20100120125948R:A1510,0 15,  00001043, 1, 0, 0, 0
20100120125957R:A1510,0 15,  00001043, 9, 0, 0, 0
20100120130001R:A1503,0 15,  00001043, 0, 0
20100120130001S:A1503,0015,  00001043,01,00
20100120130007R:U1500,0 15,  00001043, 0
20100120130007S:U1500,0 15,  00001043,00
20100120130016R:A1504,0 15,  00001043, 0, 0
20100120130306S:A1500,0015,  00001291,1, 0,00
20100120130753R:A1501,0 15,  00001278,0, 0
20100120130753R:A1510,0 15,  00001278, 1, 0, 0, 0
20100120130802R:A1510,0 15,  00001278, 9, 0, 0, 0
20100120130802S:A1500,0015,  00001292,1, 0,00
20100120130806R:A1503,0 15,  00001278, 0, 0
20100120130807S:A1503,0015,  00001278,01,00
20100120130813R:U1500,0 15,  00001278, 0
20100120130813S:U1500,0 15,  00001278,00
20100120130815R:A1504,0 15,  00001278, 0, 0
20100120130856R:A1501,0 15,  00000135,0, 0
20100120130856R:A1510,0 15,  00000135, 1, 0, 0, 0
20100120130905R:A1510,0 15,  00000135, 9, 0, 0, 0
20100120130910R:A1503,0 15,  00000135, 0, 0
20100120130910S:A1503,0015,  00000135,01,00
20100120130913R:A1501,0 15,  00000041,0, 0
20100120130913R:A1510,0 15,  00000041, 1, 0, 1, 0
20100120130922R:A1510,0 15,  00000041, 9, 0, 1, 0
20100120130924R:U1500,0 15,  00000135, 0
20100120130924S:U1500,0 15,  00000135,00
20100120130934R:A1504,0 15,  00000135, 0, 0
20100120130934R:A1503,0 15,  00000041, 0, 0
20100120130934S:A1503,0015,  00000041,01,00
20100120130940R:U1500,0 15,  00000041, 0
20100120130940S:U1500,0 15,  00000041,00
20100120131007R:A1504,0 15,  00000041, 0, 0
20100120131135S:A1500,0015,  00001200,1, 0,00
20100120131147S:A1500,0015,  00000024,1, 0,00
20100120131704S:A1500,0015,  00000049,1, 0,00
20100120131719S:A1500,0015,  00000173,1, 0,00
20100120131721R:A1501,0 15,  00001115,0, 0
20100120131721R:A1510,0 15,  00001115, 1, 0, 0, 0
20100120131730R:A1510,0 15,  00001115, 9, 0, 0, 0
20100120131734R:A1503,0 15,  00001115, 0, 0
20100120131735S:A1503,0015,  00001115,01,00
20100120131740R:U1500,0 15,  00001115, 0
20100120131740S:U1500,0 15,  00001115,00
20100120131743R:A1504,0 15,  00001115, 0, 0
20100120131755R:A1501,0 15,  00000122,0, 0
20100120131755R:A1510,0 15,  00000122, 1, 0, 0, 0
20100120131804R:A1510,0 15,  00000122, 9, 0, 0, 0
20100120131809R:A1503,0 15,  00000122, 0, 0
20100120131809S:A1503,0015,  00000122,01,00
20100120131812R:A1501,0 15,  00001291,0, 0
20100120131812R:A1510,0 15,  00001291, 1, 0, 1, 0
20100120131821R:A1510,0 15,  00001291, 9, 0, 1, 0
20100120131823R:U1500,0 15,  00000122, 0
20100120131823S:U1500,0 15,  00000122,00
20100120131832R:A1504,0 15,  00000122, 0, 0
20100120131833R:A1503,0 15,  00001291, 0, 0
20100120131833S:A1503,0015,  00001291,01,00
20100120131839R:U1500,0 15,  00001291, 0
20100120131839S:U1500,0 15,  00001291,00
20100120131906R:A1504,0 15,  00001291, 0, 0
20100120132026R:A1501,0 15,  00001292,0, 0
20100120132026R:A1510,0 15,  00001292, 1, 0, 0, 0
20100120132035R:A1510,0 15,  00001292, 9, 0, 0, 0
20100120132039R:A1503,0 15,  00001292, 0, 0
20100120132040S:A1503,0015,  00001292,01,00
20100120132045R:U1500,0 15,  00001292, 0
20100120132045S:U1500,0 15,  00001292,00
20100120132048R:A1504,0 15,  00001292, 0, 0
20100120132246S:A1500,0015,  00000097,1, 0,00
20100120132553R:A1501,0 15,  00000024,0, 0
20100120132553R:A1510,0 15,  00000024, 1, 0, 0, 0
20100120132602R:A1510,0 15,  00000024, 9, 0, 0, 0
20100120132606R:A1503,0 15,  00000024, 0, 0
20100120132607S:A1503,0015,  00000024,01,00
20100120132612R:U1500,0 15,  00000024, 0
20100120132612S:U1500,0 15,  00000024,00
20100120132615R:A1504,0 15,  00000024, 0, 0
20100120132720R:A1501,0 15,  00001200,0, 0
20100120132720R:A1510,0 15,  00001200, 1, 0, 0, 0
20100120132729R:A1510,0 15,  00001200, 9, 0, 0, 0
20100120132734R:A1503,0 15,  00001200, 0, 0
20100120132734S:A1503,0015,  00001200,01,00
20100120132740R:U1500,0 15,  00001200, 0
20100120132740S:U1500,0 15,  00001200,00
20100120132742R:A1504,0 15,  00001200, 0, 0
20100120132745S:A1500,0015,  00001130,1, 0,00
20100120132807S:A1500,0015,  00000141,1, 0,00
20100120132935R:A1501,0 15,  00000049,0, 0
20100120132935R:A1510,0 15,  00000049, 1, 0, 0, 0
20100120132944R:A1510,0 15,  00000049, 9, 0, 0, 0
20100120132949R:A1503,0 15,  00000049, 0, 0
20100120132949S:A1503,0015,  00000049,01,00
20100120132959R:A1501,0 15,  00000173,0, 0
20100120132959R:A1510,0 15,  00000173, 1, 0, 1, 0
20100120133004R:U1500,0 15,  00000049, 0
20100120133004S:U1500,0 15,  00000049,00
20100120133008R:A1510,0 15,  00000173, 9, 0, 0, 0
20100120133010R:A1504,0 15,  00000049, 0, 0
20100120133015R:A1503,0 15,  00000173, 0, 0
20100120133015S:A1503,0015,  00000173,01,00
20100120133021R:U1500,0 15,  00000173, 0
20100120133021S:U1500,0 15,  00000173,00
20100120133050R:A1504,0 15,  00000173, 0, 0
20100120133110S:A1500,0015,  00001277,1, 0,00
20100120133255S:A1500,0015,  00001223,1, 0,00
20100120133712R:A1501,0 15,  00000097,0, 0
20100120133712R:A1510,0 15,  00000097, 1, 0, 0, 0
20100120133721R:A1510,0 15,  00000097, 9, 0, 0, 0
20100120133726R:A1503,0 15,  00000097, 0, 0
20100120133726S:A1503,0015,  00000097,01,00
20100120133732R:U1500,0 15,  00000097, 0
20100120133732S:U1500,0 15,  00000097,00
20100120133734R:A1504,0 15,  00000097, 0, 0
20100120133813R:A1501,0 15,  00000141,0, 0
20100120133813R:A1510,0 15,  00000141, 1, 0, 0, 0
20100120133822R:A1510,0 15,  00000141, 9, 0, 0, 0
20100120133827R:A1503,0 15,  00000141, 0, 0
20100120133827S:A1503,0015,  00000141,01,00
20100120133833R:U1500,0 15,  00000141, 0
20100120133833S:U1500,0 15,  00000141,00
20100120133836R:A1504,0 15,  00000141, 0, 0
20100120133919S:A1500,0015,  00001148,1, 0,00
20100120134634R:A1501,0 15,  00001130,0, 0
20100120134634R:A1510,0 15,  00001130, 1, 0, 0, 0
20100120134638S:A1500,0015,  00000164,1, 0,00
20100120134643R:A1510,0 15,  00001130, 9, 0, 0, 0
20100120134647R:A1503,0 15,  00001130, 0, 0
20100120134648S:A1503,0015,  00001130,01,00
20100120134650R:A1501,0 15,  00001277,0, 0
20100120134650R:A1510,0 15,  00001277, 1, 0, 1, 0
20100120134659R:A1510,0 15,  00001277, 9, 0, 1, 0
20100120134701R:U1500,0 15,  00001130, 0
20100120134701S:U1500,0 15,  00001130,00
20100120134710R:A1504,0 15,  00001130, 0, 0
20100120134711R:A1503,0 15,  00001277, 0, 0
20100120134711S:A1500,0015,  00001225,1, 0,00
20100120134712S:A1503,0015,  00001277,01,00
20100120134722R:A1501,0 15,  00001223,0, 0
20100120134722R:A1510,0 15,  00001223, 1, 0, 1, 0
20100120134727R:U1500,0 15,  00001277, 0
20100120134728S:U1500,0 15,  00001277,00
20100120134731R:A1510,0 15,  00001223, 9, 0, 0, 0
20100120134744R:A1504,0 15,  00001277, 0, 0
20100120134744R:A1503,0 15,  00001223, 0, 0
20100120134744S:A1503,0015,  00001223,01,00
20100120134750R:U1500,0 15,  00001223, 0
20100120134750S:U1500,0 15,  00001223,00
20100120134817R:A1504,0 15,  00001223, 0, 0
20100120135029R:A1501,0 15,  00001148,0, 0
20100120135029R:A1510,0 15,  00001148, 1, 0, 0, 0
20100120135038R:A1510,0 15,  00001148, 9, 0, 0, 0
20100120135042R:A1503,0 15,  00001148, 0, 0
20100120135043S:A1503,0015,  00001148,01,00
20100120135049R:U1500,0 15,  00001148, 0
20100120135049S:U1500,0 15,  00001148,00
20100120135051R:A1504,0 15,  00001148, 0, 0
20100120135138S:A1500,0015,  00001256,1, 0,00
20100120135246S:A1500,0015,  00001043,1, 0,00
20100120135715S:A1500,0015,  00001033,1, 0,00
20100120135727S:A1500,0015,  00001193,1, 0,00
20100120135804R:A1501,0 15,  00000164,0, 0
20100120135804R:A1510,0 15,  00000164, 1, 0, 0, 0
20100120135813R:A1510,0 15,  00000164, 9, 0, 0, 0
20100120135818R:A1503,0 15,  00000164, 0, 0
20100120135818S:A1503,0015,  00000164,01,00
20100120135821R:A1501,0 15,  00001225,0, 0
20100120135821R:A1510,0 15,  00001225, 1, 0, 1, 0
20100120135830R:A1510,0 15,  00001225, 9, 0, 1, 0
20100120135832R:U1500,0 15,  00000164, 0
20100120135832S:U1500,0 15,  00000164,00
20100120135841R:A1504,0 15,  00000164, 0, 0
20100120135842R:A1503,0 15,  00001225, 0, 0
20100120135842S:A1503,0015,  00001225,01,00
20100120135848R:U1500,0 15,  00001225, 0
20100120135848S:U1500,0 15,  00001225,00
20100120135921R:A1504,0 15,  00001225, 0, 0
20100120140057S:A1500,0015,  00000134,1, 0,00
20100120140114S:A1500,0015,  00000183,1, 0,00
20100120140422R:A1501,0 15,  00001256,0, 0
20100120140422R:A1510,0 15,  00001256, 1, 0, 0, 0
20100120140431R:A1510,0 15,  00001256, 9, 0, 0, 0
20100120140435R:A1503,0 15,  00001256, 0, 0
20100120140435S:A1503,0015,  00001256,01,00
20100120140439R:A1501,0 15,  00001043,0, 0
20100120140439R:A1510,0 15,  00001043, 1, 0, 1, 0
20100120140448R:A1510,0 15,  00001043, 9, 0, 1, 0
20100120140450R:U1500,0 15,  00001256, 0
20100120140450S:U1500,0 15,  00001256,00
20100120140459R:A1504,0 15,  00001256, 0, 0
20100120140459R:A1503,0 15,  00001043, 0, 0
20100120140500S:A1503,0015,  00001043,01,00
20100120140505R:U1500,0 15,  00001043, 0
20100120140505S:U1500,0 15,  00001043,00
20100120140539R:A1504,0 15,  00001043, 0, 0
20100120140708S:A1500,0015,  00000136,1, 0,00
20100120140823S:A1500,0015,  00001022,1, 0,00
20100120140835S:A1500,0015,  00000108,1, 0,00
20100120140852S:A1500,0015,  00001278,1, 0,00
20100120140923R:A1501,0 15,  00001033,0, 0
20100120140923R:A1510,0 15,  00001033, 1, 0, 0, 0
20100120140933R:A1510,0 15,  00001033, 9, 0, 0, 0
20100120140937R:A1503,0 15,  00001033, 0, 0
20100120140937S:A1503,0015,  00001033,01,00
20100120140943R:U1500,0 15,  00001033, 0
20100120140943S:U1500,0 15,  00001033,00
20100120140946R:A1504,0 15,  00001033, 0, 0
20100120140958R:A1501,0 15,  00001193,0, 0
20100120140958R:A1510,0 15,  00001193, 1, 0, 0, 0
20100120141007R:A1510,0 15,  00001193, 9, 0, 0, 0
20100120141012R:A1503,0 15,  00001193, 0, 0
20100120141012S:A1503,0015,  00001193,01,00
20100120141018R:U1500,0 15,  00001193, 0
20100120141018S:U1500,0 15,  00001193,00
20100120141026R:A1504,0 15,  00001193, 0, 0
20100120141141S:A1500,0015,  00001115,1, 0,00
20100120141227R:A1501,0 15,  00000183,0, 0
20100120141227R:A1510,0 15,  00000183, 1, 0, 0, 0
20100120141237R:A1510,0 15,  00000183, 9, 0, 0, 0
20100120141241R:A1503,0 15,  00000183, 0, 0
20100120141241S:A1503,0015,  00000183,01,00
20100120141247R:U1500,0 15,  00000183, 0
20100120141247S:U1500,0 15,  00000183,00
20100120141250R:A1504,0 15,  00000183, 0, 0
20100120141405R:A1501,0 15,  00000134,0, 0
20100120141405R:A1510,0 15,  00000134, 1, 0, 0, 0
20100120141414R:A1510,0 15,  00000134, 9, 0, 0, 0
20100120141418R:A1503,0 15,  00000134, 0, 0
20100120141419S:A1503,0015,  00000134,01,00
20100120141425R:U1500,0 15,  00000134, 0
20100120141425S:U1500,0 15,  00000134,00
20100120141427R:A1504,0 15,  00000134, 0, 0
20100120141522S:A1500,0015,  00001268,1, 0,00
20100120142029S:A1500,0015,  00000087,1, 0,00
20100120142150R:A1501,0 15,  00000108,0, 0
20100120142150R:A1510,0 15,  00000108, 1, 0, 0, 0
20100120142159R:A1510,0 15,  00000108, 9, 0, 0, 0
20100120142203R:A1503,0 15,  00000108, 0, 0
20100120142204S:A1503,0015,  00000108,01,00
20100120142212R:A1501,0 15,  00001278,0, 0
20100120142212R:A1510,0 15,  00001278, 1, 0, 1, 0
20100120142221R:A1510,0 15,  00001278, 9, 0, 1, 0
20100120142224R:U1500,0 15,  00000108, 0
20100120142224S:U1500,0 15,  00000108,00
20100120142233R:A1504,0 15,  00000108, 0, 0
20100120142233R:A1503,0 15,  00001278, 0, 0
20100120142234S:A1503,0015,  00001278,01,00
20100120142239R:U1500,0 15,  00001278, 0
20100120142239S:U1500,0 15,  00001278,00
20100120142306R:A1504,0 15,  00001278, 0, 0
20100120142317R:A1501,0 15,  00000136,0, 0
20100120142317R:A1510,0 15,  00000136, 1, 0, 0, 0
20100120142326R:A1510,0 15,  00000136, 9, 0, 0, 0
20100120142330R:A1503,0 15,  00000136, 0, 0
20100120142331S:A1503,0015,  00000136,01,00
20100120142334R:A1501,0 15,  00001022,0, 0
20100120142334R:A1510,0 15,  00001022, 1, 0, 1, 0
20100120142343R:A1510,0 15,  00001022, 9, 0, 1, 0
20100120142345R:U1500,0 15,  00000136, 0
20100120142345S:U1500,0 15,  00000136,00
20100120142354R:A1504,0 15,  00000136, 0, 0
20100120142354R:A1503,0 15,  00001022, 0, 0
20100120142355S:A1503,0015,  00001022,01,00
20100120142400R:U1500,0 15,  00001022, 0
20100120142400S:U1500,0 15,  00001022,00
20100120142422S:A1500,0015,  00001266,1, 0,00
20100120142433R:A1504,0 15,  00001022, 0, 0
20100120142435S:A1500,0015,  00000135,1, 0,00
20100120142445R:A1501,0 15,  00001115,0, 0
20100120142445R:A1510,0 15,  00001115, 1, 0, 0, 0
20100120142454R:A1510,0 15,  00001115, 9, 0, 0, 0
20100120142459R:A1503,0 15,  00001115, 0, 0
20100120142459S:A1503,0015,  00001115,01,00
20100120142505R:U1500,0 15,  00001115, 0
20100120142505S:U1500,0 15,  00001115,00
20100120142513R:A1504,0 15,  00001115, 0, 0
20100120142831S:A1500,0015,  00000041,1, 0,00
20100120142958S:A1500,0015,  00000083,1, 0,00
20100120143045R:A1501,0 15,  00001268,0, 0
20100120143045R:A1510,0 15,  00001268, 1, 0, 0, 0
20100120143054R:A1510,0 15,  00001268, 9, 0, 0, 0
20100120143058R:A1503,0 15,  00001268, 0, 0
20100120143059S:A1503,0015,  00001268,01,00
20100120143104R:U1500,0 15,  00001268, 0
20100120143104S:U1500,0 15,  00001268,00
20100120143107R:A1504,0 15,  00001268, 0, 0
20100120143119R:A1501,0 15,  00000087,0, 0
20100120143119R:A1510,0 15,  00000087, 1, 0, 0, 0
20100120143128R:A1510,0 15,  00000087, 9, 0, 0, 0
20100120143133R:A1503,0 15,  00000087, 0, 0
20100120143133S:A1503,0015,  00000087,01,00
20100120143139R:U1500,0 15,  00000087, 0
20100120143139S:U1500,0 15,  00000087,00
20100120143147R:A1504,0 15,  00000087, 0, 0
20100120143253S:A1500,0015,  00001223,1, 0,00
20100120143530S:A1500,0015,  00001130,1, 0,00
20100120143613R:A1501,0 15,  00000135,0, 0
20100120143613R:A1510,0 15,  00000135, 1, 0, 0, 0
20100120143622R:A1510,0 15,  00000135, 9, 0, 0, 0
20100120143626R:A1503,0 15,  00000135, 0, 0
20100120143627S:A1503,0015,  00000135,01,00
20100120143632R:U1500,0 15,  00000135, 0
20100120143632S:U1500,0 15,  00000135,00
20100120143635R:A1504,0 15,  00000135, 0, 0
20100120143930R:A1501,0 15,  00000041,0, 0
20100120143930R:A1510,0 15,  00000041, 1, 0, 0, 0
20100120143939R:A1510,0 15,  00000041, 9, 0, 0, 0
20100120143944R:A1503,0 15,  00000041, 0, 0
20100120143944S:A1503,0015,  00000041,01,00
20100120143948R:A1501,0 15,  00001266,0, 0
20100120143948R:A1510,0 15,  00001266, 1, 0, 1, 0
20100120143957R:A1510,0 15,  00001266, 9, 0, 1, 0
20100120143959R:U1500,0 15,  00000041, 0
20100120143959S:U1500,0 15,  00000041,00
20100120144008R:A1504,0 15,  00000041, 0, 0
20100120144008R:A1503,0 15,  00001266, 0, 0
20100120144009S:A1503,0015,  00001266,01,00
20100120144014R:U1500,0 15,  00001266, 0
20100120144014S:U1500,0 15,  00001266,00
20100120144035R:A1504,0 15,  00001266, 0, 0
20100120144442S:A1500,0015,  00001277,1, 0,00
20100120144451R:A1501,0 15,  00000083,0, 0
20100120144451R:A1510,0 15,  00000083, 1, 0, 0, 0
20100120144454S:A1500,0015,  00001225,1, 0,00
20100120144500R:A1510,0 15,  00000083, 9, 0, 0, 0
20100120144505R:A1503,0 15,  00000083, 0, 0
20100120144505S:A1503,0015,  00000083,01,00
20100120144511R:U1500,0 15,  00000083, 0
20100120144511S:U1500,0 15,  00000083,00
20100120144512S:A1500,0015,  00000164,1, 0,00
20100120144514R:A1504,0 15,  00000083, 0, 0
20100120144859R:A1501,0 15,  00001223,0, 0
20100120144859R:A1510,0 15,  00001223, 1, 0, 0, 0
20100120144908R:A1510,0 15,  00001223, 9, 0, 0, 0
20100120144913R:A1503,0 15,  00001223, 0, 0
20100120144913S:A1503,0015,  00001223,01,00
20100120144921R:A1501,0 15,  00001130,0, 0
20100120144921R:A1510,0 15,  00001130, 1, 0, 1, 0
20100120144930R:A1510,0 15,  00001130, 9, 0, 1, 0
20100120144932R:U1500,0 15,  00001223, 0
20100120144932S:U1500,0 15,  00001223,00
20100120144941R:A1504,0 15,  00001223, 0, 0
20100120144941R:A1503,0 15,  00001130, 0, 0
20100120144942S:A1503,0015,  00001130,01,00
20100120144948R:U1500,0 15,  00001130, 0
20100120144948S:U1500,0 15,  00001130,00
20100120145021R:A1504,0 15,  00001130, 0, 0
20100120145218S:A1500,0015,  00001193,1, 0,00
20100120145619R:A1501,0 15,  00001277,0, 0
20100120145619R:A1510,0 15,  00001277, 1, 0, 0, 0
20100120145628R:A1510,0 15,  00001277, 9, 0, 0, 0
20100120145632R:A1503,0 15,  00001277, 0, 0
20100120145633S:A1503,0015,  00001277,01,00
20100120145636R:A1501,0 15,  00000164,0, 0
20100120145636R:A1510,0 15,  00000164, 1, 0, 1, 0
20100120145645R:A1510,0 15,  00000164, 9, 0, 1, 0
20100120145647R:U1500,0 15,  00001277, 0
20100120145647S:U1500,0 15,  00001277,00
20100120145656R:A1504,0 15,  00001277, 0, 0
20100120145656R:A1503,0 15,  00000164, 0, 0
20100120145657S:A1503,0015,  00000164,01,00
20100120145703R:U1500,0 15,  00000164, 0
20100120145703S:U1500,0 15,  00000164,00
20100120145736R:A1504,0 15,  00000164, 0, 0
20100120145748R:A1501,0 15,  00001225,0, 0
20100120145748R:A1510,0 15,  00001225, 1, 0, 0, 0
20100120145757R:A1510,0 15,  00001225, 9, 0, 0, 0
20100120145802R:A1503,0 15,  00001225, 0, 0
20100120145802S:A1503,0015,  00001225,01,00
20100120145808R:U1500,0 15,  00001225, 0
20100120145808S:U1500,0 15,  00001225,00
20100120145810R:A1504,0 15,  00001225, 0, 0
20100120150147S:A1500,0015,  00000147,1, 0,00
20100120150203S:A1500,0015,  00000075,1, 0,00
20100120150337R:A1501,0 15,  00001193,0, 0
20100120150337R:A1510,0 15,  00001193, 1, 0, 0, 0
20100120150346R:A1510,0 15,  00001193, 9, 0, 0, 0
20100120150351R:A1503,0 15,  00001193, 0, 0
20100120150351S:A1503,0015,  00001193,01,00
20100120150357R:U1500,0 15,  00001193, 0
20100120150357S:U1500,0 15,  00001193,00
20100120150359R:A1504,0 15,  00001193, 0, 0
20100120151116S:A1500,0015,  00001033,1, 0,00
20100120151341R:A1501,0 15,  00000147,0, 0
20100120151341R:A1510,0 15,  00000147, 1, 0, 0, 0
20100120151350R:A1510,0 15,  00000147, 9, 0, 0, 0
20100120151354R:A1503,0 15,  00000147, 0, 0
20100120151354S:A1503,0015,  00000147,01,00
20100120151402R:A1501,0 15,  00000075,0, 0
20100120151402R:A1510,0 15,  00000075, 1, 0, 1, 0
20100120151411R:A1510,0 15,  00000075, 9, 0, 1, 0
20100120151413R:U1500,0 15,  00000147, 0
20100120151413S:U1500,0 15,  00000147,00
20100120151423R:A1504,0 15,  00000147, 0, 0
20100120151423R:A1503,0 15,  00000075, 0, 0
20100120151423S:A1503,0015,  00000075,01,00
20100120151429R:U1500,0 15,  00000075, 0
20100120151429S:U1500,0 15,  00000075,00
20100120151502R:A1504,0 15,  00000075, 0, 0
20100120151742S:A1500,0015,  00001256,1, 0,00
20100120151756S:A1500,0015,  00000103,1, 0,00
20100120152207R:A1501,0 15,  00001033,0, 0
20100120152207R:A1510,0 15,  00001033, 1, 0, 0, 0
20100120152217R:A1510,0 15,  00001033, 9, 0, 0, 0
20100120152217S:A1500,0015,  00001043,1, 0,00
20100120152221R:A1503,0 15,  00001033, 0, 0
20100120152221S:A1503,0015,  00001033,01,00
20100120152227R:U1500,0 15,  00001033, 0
20100120152227S:U1500,0 15,  00001033,00
